MP name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,First part of the Postcode,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Startup spend,Remaining startup budget,Wind-up maximum budget available,Reason for budget set,Windup spend,Remaining windup budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Did the MP rent their accommodation from another MP during this financial year?,Accommodation spend,Remaining budget,First part of the Postcode,Travel/subsistence max budget,Travel/subs spend,Other costs maximum budget available,Other spend,Subtotal of other parliamentary costs,Overall total spend for this financial year
"Richard Ottaway","Croydon South BC","","","£17,618.14","£0.00","","","","£108,398.43","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,016.57","","","","£0.00","£0.00","","Uncapped","£1,611.70","Uncapped","£86.40","£1,698.10","£127,714.67"
"Richard Shepherd","Aldridge-Brownhills BC","","","£11,035.95","£0.00","","","","£86,832.48","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£97,868.43","","","","£5,394.56","£0.00","","Uncapped","£4,170.00","Uncapped","£0.00","£9,564.56","£107,432.99"
"Rob Wilson","Reading East BC","","","£18,553.87","£0.00","","","","£107,901.59","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,455.46","","","","£0.00","£0.00","","Uncapped","£7,703.95","Uncapped","£0.00","£7,703.95","£134,159.41"
"Robert Buckland","South Swindon CC","","","£12,540.89","£0.00","","","","£99,129.33","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£111,670.22","","","","£12,464.05","£0.00","","Uncapped","£3,174.75","Uncapped","£0.00","£15,638.80","£127,309.02"
"Robert Flello","Stoke-on-Trent South BC","","","£13,494.93","£0.00","","","","£89,579.78","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£103,074.71","","","","£19,139.40","£0.00","","Uncapped","£10,957.10","Uncapped","£0.00","£30,096.50","£133,171.21"
"Robert Goodwill","Scarborough and Whitby CC","","","£19,831.80","£0.00","","","","£108,830.40","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£128,662.20","","","","£8,596.99","£0.00","","Uncapped","£10,743.85","Uncapped","£0.00","£19,340.84","£148,003.04"
"Robert Halfon","Harlow CC","","","£14,532.70","£0.00","","","","£114,935.86","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,468.56","","","","£0.00","£0.00","","Uncapped","£8,483.78","Uncapped","£0.00","£8,483.78","£137,952.34"
"Robert Smith","West Aberdeenshire and Kincardine CC","","","£16,622.83","£0.00","","","","£84,368.71","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£100,991.54","","","","£16,183.29","£0.00","","Uncapped","£15,839.93","Uncapped","£0.00","£32,023.22","£133,014.76"
"Robert Syms","Poole BC","","","£8,694.97","£0.00","","","","£61,911.82","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£70,606.79","","","","£24,229.72","£0.00","","Uncapped","£6,021.80","Uncapped","£0.00","£30,251.52","£100,858.31"
"Robert Walter","North Dorset CC","","","£16,603.86","£0.00","","","","£117,713.47","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£134,317.33","","","","£3,914.17","£0.00","","Uncapped","£7,752.03","Uncapped","£0.00","£11,666.20","£145,983.53"
"Roberta Blackman-Woods","City of Durham CC","","","£20,569.05","£0.00","","","","£106,465.79","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£127,034.84","","","","£3,837.10","£0.00","","Uncapped","£12,296.27","Uncapped","£0.00","£16,133.37","£143,168.21"
"Robin Walker","Worcester BC","","","£9,934.70","£0.00","","","","£97,589.81","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£107,524.51","","","","£0.00","£0.00","","Uncapped","£4,786.10","Uncapped","£0.00","£4,786.10","£112,310.61"
"Roger Gale","North Thanet CC","","","£20,930.96","£0.00","","","","£108,317.91","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,248.87","","","","£5,073.72","£0.00","","Uncapped","£5,739.40","Uncapped","£66.36","£10,879.48","£140,128.35"
"Roger Godsiff","Birmingham, Hall Green BC","","","£11,542.40","£0.00","","","","£110,346.69","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£121,889.09","","","","£0.00","£0.00","","Uncapped","£6,026.04","Uncapped","£0.00","£6,026.04","£127,915.13"
"Roger Williams","Brecon and Radnorshire CC","","","£13,102.91","£0.00","","","","£99,048.66","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£112,151.57","","","","£18,776.73","£0.00","","Uncapped","£7,074.16","Uncapped","£0.00","£25,850.89","£138,002.46"
"Ronnie Campbell","Blyth Valley BC","","","£20,924.20","£0.00","","","","£108,546.73","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,470.93","","","","£16,834.90","£0.00","","Uncapped","£9,605.00","Uncapped","£0.00","£26,439.90","£155,910.83"
"Rory Stewart","Penrith and The Border CC","","","£15,885.24","£0.00","","","","£108,368.11","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£124,253.35","","","","£7,498.31","£0.00","","Uncapped","£9,618.50","Uncapped","£0.00","£17,116.81","£141,370.16"
"Rosie Cooper","West Lancashire CC","","","£17,291.37","£0.00","","","","£89,983.38","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£107,274.75","","","","£4,957.98","£0.00","","Uncapped","£6,457.35","Uncapped","£0.00","£11,415.33","£118,690.08"
"Rosie Winterton","Doncaster Central BC","","","£21,359.15","£0.00","","","","£104,812.53","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,171.68","","","","£5,759.48","£0.00","","Uncapped","£12,627.18","Uncapped","£0.00","£18,386.66","£144,558.34"
"Rushanara Ali","Bethnal Green and Bow BC","","","£24,519.69","£0.00","","","","£116,277.14","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£140,796.83","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£140,796.83"
"Russell Brown","Dumfries and Galloway CC","","","£21,473.65","£0.00","","","","£108,249.06","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,722.71","","","","£17,635.62","£0.00","","Uncapped","£11,638.00","Uncapped","£0.00","£29,273.62","£158,996.33"
"Sadiq Khan","Tooting BC","","","£13,710.20","£0.00","","","","£121,951.03","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£135,661.23","","","","£0.00","£0.00","","Uncapped","£124.00","Uncapped","£0.00","£124.00","£135,785.23"
"Sajid Javid","Bromsgrove CC","","","£17,200.92","£0.00","","","","£112,488.48","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,689.40","","","","£0.00","£0.00","","Uncapped","£4,116.40","Uncapped","£0.00","£4,116.40","£133,805.80"
"Sam Gyimah","East Surrey CC","","","£11,095.37","£0.00","","","","£113,600.42","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£124,695.79","","","","£0.00","£0.00","","Uncapped","£763.64","Uncapped","£0.00","£763.64","£125,459.43"
"Sammy Wilson","East Antrim","","","£8,413.00","£0.00","","","","£106,123.75","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£114,536.75","","","","£11,464.48","£0.00","","Uncapped","£16,898.83","Uncapped","£0.00","£28,363.31","£142,900.06"
"Sandra Osborne","Ayr, Carrick and Cumnock CC","","","£18,959.05","£0.00","","","","£131,801.96","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,761.01","","","","£17,379.34","£0.00","","Uncapped","£10,309.53","Uncapped","£0.00","£27,688.87","£178,449.88"
"Sarah Newton","Truro and Falmouth CC","","","£17,754.90","£0.00","","","","£99,324.53","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£117,079.43","","","","£0.00","£0.00","","Uncapped","£1,305.60","Uncapped","£0.00","£1,305.60","£118,385.03"
"Sarah Teather","Brent Central BC","","","£23,440.74","£0.00","","","","£112,783.07","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£136,223.81","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£110.16","£110.16","£136,333.97"
"Sarah Wollaston","Totnes CC","","","£9,538.60","£0.00","","","","£104,796.83","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£114,335.43","","","","£19,444.23","£0.00","","Uncapped","£9,688.71","Uncapped","£446.55","£29,579.49","£143,914.92"
"Seema Malhotra","Feltham and Heston BC","","","£615.27","£0.00","","","","£16,673.02","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£17,288.29","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£17,288.29"
"Shabana Mahmood","Birmingham, Ladywood BC","","","£14,603.23","£0.00","","","","£101,420.27","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£116,023.50","","","","£10,943.54","£0.00","","Uncapped","£132.90","Uncapped","£0.00","£11,076.44","£127,099.94"
"Shailesh Vara","North West Cambridgeshire CC","","","£10,322.84","£0.00","","","","£72,840.67","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£83,163.51","","","","£0.00","£0.00","","Uncapped","£3,129.25","Uncapped","£0.00","£3,129.25","£86,292.76"
"Sharon Hodgson","Washington and Sunderland West BC","","","£22,448.06","£0.00","","","","£114,964.86","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£137,412.92","","","","£23,896.90","£0.00","","Uncapped","£13,740.98","Uncapped","£0.00","£37,637.88","£175,050.80"
"Shaun Woodward","St Helens South and Whiston BC","","","£17,215.84","£0.00","","","","£136,722.80","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,938.64","","","","£0.00","£0.00","","Uncapped","£3,510.34","Uncapped","£0.00","£3,510.34","£157,448.98"
"Sheila Gilmore","Edinburgh East BC","","","£19,344.79","£0.00","","","","£105,354.49","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£124,699.28","","","","£18,818.02","£0.00","","Uncapped","£4,268.76","Uncapped","£0.00","£23,086.78","£147,786.06"
"Sheryll Murray","South East Cornwall CC","","","£11,543.98","£0.00","","","","£95,678.24","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£107,222.22","","","","£19,853.73","£0.00","","Uncapped","£11,846.78","Uncapped","£0.00","£31,700.51","£138,922.73"
"Siân James","Swansea East BC","","","£21,511.77","£0.00","","","","£110,662.80","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£132,174.57","","","","£2,361.03","£0.00","","Uncapped","£6,971.99","Uncapped","£5,831.28","£15,164.30","£147,338.87"
"Simon Burns","Chelmsford BC","","","£10,431.87","£0.00","","","","£97,628.57","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£108,060.44","","","","£3,215.10","£0.00","","Uncapped","£767.95","Uncapped","£0.00","£3,983.05","£112,043.49"
"Simon Danczuk","Rochdale CC","","","£24,755.94","£0.00","","","","£109,104.32","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£133,860.26","","","","£23,804.69","£0.00","","Uncapped","£11,288.15","Uncapped","£0.00","£35,092.84","£168,953.10"
"Simon Hart","Carmarthen West and South Pembrokeshire CC","","","£18,360.67","£0.00","","","","£104,616.44","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£122,977.11","","","","£21,487.69","£0.00","","Uncapped","£14,171.25","Uncapped","£77.71","£35,736.65","£158,713.76"
"Simon Hughes","Bermondsey and Old Southwark BC","","","£20,845.44","£0.00","","","","£120,092.70","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£140,938.14","","","","£0.00","£0.00","","Uncapped","£1,457.10","Uncapped","£0.00","£1,457.10","£142,395.24"
"Simon Kirby","Brighton, Kemptown BC","","","£19,739.65","£0.00","","","","£103,452.31","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£123,191.96","","","","£22,416.30","£0.00","","Uncapped","£1,881.85","Uncapped","£0.00","£24,298.15","£147,490.11"
"Simon Reevell","Dewsbury CC","","","£12,006.34","£0.00","","","","£114,196.76","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,203.10","","","","£16,321.38","£0.00","","Uncapped","£8,322.24","Uncapped","£0.00","£24,643.62","£150,846.72"
"Simon Wright","Norwich South BC","","","£16,800.64","£0.00","","","","£99,596.63","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£116,397.27","","","","£16,394.30","£0.00","","Uncapped","£2,238.00","Uncapped","£45.70","£18,678.00","£135,075.27"
"Siobhain McDonagh","Mitcham and Morden BC","","","£22,944.03","£0.00","","","","£126,406.55","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,350.58","","","","£0.00","£0.00","","Uncapped","£503.15","Uncapped","£0.00","£503.15","£149,853.73"
"Stella Creasy","Walthamstow BC","","","£17,476.52","£0.00","","","","£138,975.87","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,452.39","","","","£0.00","£0.00","","Uncapped","£473.70","Uncapped","£0.00","£473.70","£156,926.09"
"Stephen Barclay","North East Cambridgeshire CC","","","£22,827.93","£0.00","","","","£112,349.62","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£135,177.55","","","","£23,195.52","£0.00","","Uncapped","£5,712.70","Uncapped","£0.00","£28,908.22","£164,085.77"
"Stephen Crabb","Preseli Pembrokeshire CC","","","£20,432.13","£0.00","","","","£100,630.43","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£121,062.56","","","","£14,891.92","£0.00","","Uncapped","£14,269.31","Uncapped","£0.00","£29,161.23","£150,223.79"
"Stephen Dorrell","Charnwood CC","","","£9,123.64","£0.00","","","","£117,911.74","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£127,035.38","","","","£19,899.59","£0.00","","Uncapped","£3,893.00","Uncapped","£0.00","£23,792.59","£150,827.97"
"Stephen Gilbert","St Austell and Newquay CC","","","£21,813.67","£0.00","","","","£122,697.33","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£144,511.00","","","","£21,198.45","£0.00","","Uncapped","£15,353.98","Uncapped","£5,781.60","£42,334.03","£186,845.03"
"Stephen Hammond","Wimbledon BC","","","£8,431.11","£0.00","","","","£98,775.85","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£107,206.96","","","","£0.00","£0.00","","Uncapped","£1,431.30","Uncapped","£161.51","£1,592.81","£108,799.77"
"Stephen Hepburn","Jarrow BC","","","£18,411.90","£0.00","","","","£108,095.88","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,507.78","","","","£19,288.88","£0.00","","Uncapped","£12,050.10","Uncapped","£0.00","£31,338.98","£157,846.76"
"Stephen Lloyd","Eastbourne BC","","","£21,865.73","£0.00","","","","£112,116.13","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£133,981.86","","","","£11,629.00","£0.00","","Uncapped","£3,494.90","Uncapped","£0.00","£15,123.90","£149,105.76"
"Stephen McCabe","Birmingham, Selly Oak BC","","","£18,650.41","£0.00","","","","£96,814.21","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£115,464.62","","","","£1,520.33","£0.00","","Uncapped","£4,942.55","Uncapped","£0.00","£6,462.88","£121,927.50"
"Stephen McPartland","Stevenage CC","","","£16,972.25","£0.00","","","","£89,503.47","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£106,475.72","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£106,475.72"
"Stephen Metcalfe","South Basildon and East Thurrock BC","","","£18,196.38","£0.00","","","","£102,720.90","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£120,917.28","","","","£0.00","£0.00","","Uncapped","£413.75","Uncapped","£0.00","£413.75","£121,331.03"
"Stephen Mosley","City of Chester CC","","","£12,258.58","£0.00","","","","£77,425.92","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£89,684.50","","","","£11,856.85","£0.00","","Uncapped","£5,368.70","Uncapped","£0.00","£17,225.55","£106,910.05"
"Stephen O'Brien","Eddisbury CC","","","£14,818.29","£0.00","","","","£87,690.16","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£102,508.45","","","","£9,342.20","£0.00","","Uncapped","£11,427.12","Uncapped","£0.00","£20,769.32","£123,277.77"
"Stephen Phillips","Sleaford and North Hykeham CC","","","£8,168.74","£0.00","","","","£64,764.46","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£72,933.20","","","","£2,923.71","£0.00","","Uncapped","£6,690.55","Uncapped","£0.00","£9,614.26","£82,547.46"
"Stephen Pound","Ealing North BC","","","£9,639.28","£0.00","","","","£99,026.96","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£108,666.24","","","","£0.00","£0.00","","Uncapped","£1,309.05","Uncapped","£0.00","£1,309.05","£109,975.29"
"Stephen Timms","East Ham BC","","","£15,480.72","£0.00","","","","£115,588.01","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,068.73","","","","£0.00","£0.00","","Uncapped","£309.30","Uncapped","£0.00","£309.30","£131,378.03"
"Stephen Twigg","Liverpool, West Derby BC","","","£21,273.81","£0.00","","","","£113,851.72","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£135,125.53","","","","£8,897.65","£0.00","","Uncapped","£9,222.75","Uncapped","£0.00","£18,120.40","£153,245.93"
"Stephen Williams","Bristol West BC","","","£20,453.21","£0.00","","","","£112,057.65","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£132,510.86","","","","£15,969.23","£0.00","","Uncapped","£6,263.95","Uncapped","£0.00","£22,233.18","£154,744.04"
"Steve Baker","Wycombe CC","","","£14,099.60","£0.00","","","","£104,551.71","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£118,651.31","","","","£0.00","£0.00","","Uncapped","£276.71","Uncapped","£0.00","£276.71","£118,928.02"
"Steve Brine","Winchester CC","","","£15,721.99","£0.00","","","","£106,197.51","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£121,919.50","","","","£18,108.31","£0.00","","Uncapped","£3,341.85","Uncapped","£0.00","£21,450.16","£143,369.66"
"Steve Rotheram","Liverpool, Walton BC","","","£17,160.11","£0.00","","","","£100,599.26","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£117,759.37","","","","£22,040.61","£0.00","","Uncapped","£5,811.90","Uncapped","£0.00","£27,852.51","£145,611.88"
"Steve Webb","Thornbury and Yate CC","","","£17,804.62","£0.00","","","","£109,848.28","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£127,652.90","","","","£17,426.20","£0.00","","Uncapped","£5,134.03","Uncapped","£0.00","£22,560.23","£150,213.13"
"Stewart Hosie","Dundee East BC","","","£19,253.81","£0.00","","","","£102,139.40","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£121,393.21","","","","£11,981.36","£0.00","","Uncapped","£22,464.08","Uncapped","£0.00","£34,445.44","£155,838.65"
"Stewart Jackson","Peterborough BC","","","£11,832.54","£0.00","","","","£81,398.24","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£93,230.78","","","","£17,196.89","£0.00","","Uncapped","£6,600.35","Uncapped","£0.00","£23,797.24","£117,028.02"
"Stuart Andrew","Pudsey BC","","","£17,583.84","£0.00","","","","£115,278.71","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£132,862.55","","","","£17,238.71","£0.00","","Uncapped","£4,435.05","Uncapped","£0.00","£21,673.76","£154,536.31"
"Stuart Bell","Middlesbrough BC","","","£3,848.63","£0.00","","","","£103,307.14","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£107,155.77","","","","£19,096.68","£0.00","","Uncapped","£8,345.00","Uncapped","£0.00","£27,441.68","£134,597.45"
"Susan Jones","Clwyd South CC","","","£12,987.07","£0.00","","","","£99,431.63","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£112,418.70","","","","£15,738.45","£0.00","","Uncapped","£2,711.70","Uncapped","£0.00","£18,450.15","£130,868.85"
"Sylvia Hermon","North Down","","","£12,702.65","£0.00","","","","£110,223.65","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£122,926.30","","","","£2,733.80","£0.00","","Uncapped","£14,576.96","Uncapped","£0.00","£17,310.76","£140,237.06"
"Teresa Pearce","Erith and Thamesmead BC","","","£13,384.95","£0.00","","","","£102,165.65","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£115,550.60","","","","£0.00","£0.00","","Uncapped","£295.65","Uncapped","£0.00","£295.65","£115,846.25"
"Tessa Jowell","Dulwich and West Norwood BC","","","£22,333.91","£0.00","","","","£136,862.72","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£159,196.63","","","","£0.00","£0.00","","Uncapped","£1,768.55","Uncapped","£127.00","£1,895.55","£161,092.18"
"Tessa Munt","Wells CC","","","£21,228.72","£0.00","","","","£114,939.87","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£136,168.59","","","","£20,363.02","£0.00","","Uncapped","£9,776.80","Uncapped","£0.00","£30,139.82","£166,308.41"
"Theresa May","Maidenhead CC","","","£2,193.57","£0.00","","","","£105,025.56","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£107,219.13","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£107,219.13"
"Theresa Villiers","Chipping Barnet BC","","","£13,994.87","£0.00","","","","£102,059.89","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£116,054.76","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£116,054.76"
"Therese Coffey","Suffolk Coastal CC","","","£13,539.53","£0.00","","","","£91,792.32","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£105,331.85","","","","£18,841.56","£0.00","","Uncapped","£7,650.63","Uncapped","£75.90","£26,568.09","£131,899.94"
"Thomas Docherty","Dunfermline and West Fife CC","","","£19,575.03","£0.00","","","","£113,536.86","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£133,111.89","","","","£22,456.22","£0.00","","Uncapped","£20,291.75","Uncapped","£0.00","£42,747.97","£175,859.86"
"Tim Farron","Westmorland and Lonsdale CC","","","£19,926.43","£0.00","","","","£111,004.89","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£130,931.32","","","","£20,006.16","£0.00","","Uncapped","£8,094.72","Uncapped","£0.00","£28,100.88","£159,032.20"
"Tim Loughton","East Worthing and Shoreham CC","","","£20,124.05","£0.00","","","","£107,106.41","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£127,230.46","","","","£21,385.00","£0.00","","Uncapped","£5,842.43","Uncapped","£0.00","£27,227.43","£154,457.89"
"Tim Yeo","South Suffolk CC","","","£14,146.13","£0.00","","","","£112,414.91","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,561.04","","","","£17,498.46","£0.00","","Uncapped","£5,112.55","Uncapped","£0.00","£22,611.01","£149,172.05"
"Tobias Ellwood","Bournemouth East BC","","","£16,771.13","£0.00","","","","£104,447.18","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£121,218.31","","","","£23,828.71","£0.00","","Uncapped","£9,226.51","Uncapped","£0.00","£33,055.22","£154,273.53"
"Toby Perkins","Chesterfield BC","","","£15,590.96","£0.00","","","","£109,200.83","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£124,791.79","","","","£17,012.15","£0.00","","Uncapped","£8,597.39","Uncapped","£266.50","£25,876.04","£150,667.83"
"Tom Blenkinsop","Middlesbrough South and East Cleveland CC","","","£12,252.23","£0.00","","","","£108,055.81","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£120,308.04","","","","£8,500.00","£0.00","","Uncapped","£2,290.80","Uncapped","£0.00","£10,790.80","£131,098.84"
"Tom Brake","Carshalton and Wallington BC","","","£23,328.95","£0.00","","","","£115,563.13","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£138,892.08","","","","£0.00","£0.00","","Uncapped","£39.65","Uncapped","£0.00","£39.65","£138,931.73"
"Tom Clarke","Coatbridge, Chryston and Bellshill BC","","","£17,014.04","£0.00","","","","£109,720.32","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,734.36","","","","£13,156.70","£0.00","","Uncapped","£18,119.48","Uncapped","£0.00","£31,276.18","£158,010.54"
"Tom Greatrex","Rutherglen and Hamilton West BC","","","£17,082.72","£0.00","","","","£105,654.80","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£122,737.52","","","","£14,107.86","£0.00","","Uncapped","£14,814.55","Uncapped","£0.00","£28,922.41","£151,659.93"
"Tom Harris","Glasgow South BC","","","£21,207.57","£0.00","","","","£114,495.00","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£135,702.57","","","","£23,083.86","£0.00","","Uncapped","£16,768.13","Uncapped","£110.00","£39,961.99","£175,664.56"
"Tom Watson","West Bromwich East BC","","","£24,148.42","£0.00","","","","£119,447.65","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£143,596.07","","","","£11,668.70","£0.00","","Uncapped","£7,514.37","Uncapped","£0.00","£19,183.07","£162,779.14"
"Tony Baldry","Banbury CC","","","£12,392.87","£0.00","","","","£121,560.28","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£133,953.15","","","","£0.00","£0.00","","Uncapped","£3,261.35","Uncapped","£0.00","£3,261.35","£137,214.50"
"Tony Cunningham","Workington CC","","","£13,433.13","£0.00","","","","£89,040.43","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£102,473.56","","","","£4,855.93","£0.00","","Uncapped","£11,060.25","Uncapped","£0.00","£15,916.18","£118,389.74"
"Tony Lloyd","Manchester Central BC","","","£21,146.55","£0.00","","","","£101,359.24","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£122,505.79","","","","£15,618.18","£0.00","","Uncapped","£6,001.75","Uncapped","£0.00","£21,619.93","£144,125.72"
"Tracey Crouch","Chatham and Aylesford CC","","","£12,144.87","£0.00","","","","£100,624.86","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£112,769.73","","","","£13,136.28","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£13,136.28","£125,906.01"
"Tristram Hunt","Stoke-on-Trent Central BC","","","£18,164.81","£0.00","","","","£107,094.91","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£125,259.72","","","","£12,865.26","£0.00","","Uncapped","£7,023.36","Uncapped","£0.00","£19,888.62","£145,148.34"
"Valerie Vaz","Walsall South BC","","","£17,064.18","£0.00","","","","£113,800.04","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£130,864.22","","","","£9,303.90","£0.00","","Uncapped","£5,395.90","Uncapped","£0.00","£14,699.80","£145,564.02"
