MP name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,First part of the Postcode,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Startup spend,Remaining startup budget,Wind-up maximum budget available,Reason for budget set,Windup spend,Remaining windup budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Did the MP rent their accommodation from another MP during this financial year?,Accommodation spend,Remaining budget,First part of the Postcode,Travel/subsistence max budget,Travel/subs spend,Other costs maximum budget available,Other spend,Subtotal of other parliamentary costs,Overall total spend for this financial year
"Gisela Stuart","Birmingham, Edgbaston BC","£22,750.00","","£20,593.77","£2,156.23","","£137,200.00","","£107,475.68","£29,724.32","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£128,069.45","£11,050.00","","","£10,768.79","£281.21","","Uncapped","£5,805.52","Uncapped","£0.00","£16,574.31","£144,643.76"
"Glenda Jackson","Hampstead and Kilburn BC","£25,350.00","","£12,005.27","£13,344.73","","£164,418.00","","£164,268.42","£149.58","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£176,273.69","","","","£0.00","£0.00","","Uncapped","£423.00","Uncapped","£0.00","£423.00","£176,696.69"
"Gloria De Piero","Ashfield CC","£22,750.00","","£13,940.36","£8,809.64","","£137,200.00","","£104,019.42","£33,180.58","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£117,959.78","£20,100.00","","","£19,656.00","£444.00","","Uncapped","£4,917.16","Uncapped","£0.00","£24,573.16","£142,532.94"
"Glyn Davies","Montgomeryshire CC","£22,750.00","","£17,830.92","£4,919.08","","£137,200.00","","£124,152.96","£13,047.04","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£141,983.88","£20,100.00","","","£20,100.00","£0.00","","Uncapped","£12,167.06","Uncapped","£0.00","£32,267.06","£174,250.94"
"Gordon Banks","Ochil and South Perthshire CC","£26,848.00","","£23,413.45","£3,434.55","","£137,239.00","","£129,154.83","£8,084.17","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,568.28","£20,100.00","","","£18,609.90","£1,490.10","","Uncapped","£22,220.66","Uncapped","£0.00","£40,830.56","£193,398.84"
"Gordon Birtwistle","Burnley BC","£22,750.00","","£22,663.26","£86.74","","£137,800.00","","£136,874.64","£925.36","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£159,537.90","£20,100.00","","","£19,041.78","£1,058.22","","Uncapped","£14,780.34","Uncapped","£0.00","£33,822.12","£193,360.02"
"Gordon Brown","Kirkcaldy and Cowdenbeath CC","£22,750.00","","£18,942.07","£3,807.93","","£137,200.00","","£136,880.00","£320.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,822.07","","","","£0.00","£0.00","","Uncapped","£10,266.48","Uncapped","£0.00","£10,266.48","£166,088.55"
"Gordon Henderson","Sittingbourne and Sheppey CC","£22,750.00","","£13,218.56","£9,531.44","","£137,200.00","","£115,200.65","£21,999.35","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£128,419.21","","","","£0.00","£0.00","","Uncapped","£7,349.70","Uncapped","£0.00","£7,349.70","£135,768.91"
"Gordon Marsden","Blackpool South BC","£22,750.00","","£16,167.19","£6,582.81","","£145,423.00","","£140,646.48","£4,776.52","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,813.67","£11,050.00","","","£8,285.57","£2,764.43","","Uncapped","£5,866.55","Uncapped","£0.00","£14,152.12","£170,965.79"
"Graeme Morrice","Livingston CC","£22,750.00","","£20,693.11","£2,056.89","","£137,200.00","","£132,347.52","£4,852.48","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,040.63","£20,100.00","","","£19,917.88","£182.12","","Uncapped","£11,728.32","Uncapped","£0.00","£31,646.20","£184,686.83"
"Graham Allen","Nottingham North BC","£22,750.00","","£20,424.95","£2,325.05","","£137,200.00","","£135,825.00","£1,375.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,249.95","£8,850.00","","","£8,662.98","£187.02","","Uncapped","£11,111.17","Uncapped","£0.00","£19,774.15","£176,024.10"
"Graham Brady","Altrincham and Sale West BC","£22,750.00","","£17,430.72","£5,319.28","","£137,200.00","","£133,178.87","£4,021.13","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,609.59","£8,850.00","","","£7,016.67","£1,833.33","","Uncapped","£6,714.20","Uncapped","£0.00","£13,730.87","£164,340.46"
"Graham Evans","Weaver Vale CC","£22,750.00","","£23,533.41","£0.00","","£137,200.00","","£104,628.54","£32,571.46","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£128,161.95","£27,375.00","","","£21,682.45","£5,692.55","","Uncapped","£11,312.35","Uncapped","£0.00","£32,994.80","£161,156.75"
"Graham Jones","Hyndburn BC","£22,750.00","","£20,068.40","£2,681.60","","£137,200.00","","£136,882.49","£317.51","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,950.89","£22,525.00","","","£22,877.26","£0.00","","Uncapped","£9,411.46","Uncapped","£0.00","£32,288.72","£189,239.61"
"Graham Stringer","Blackley and Broughton BC","£22,750.00","","£15,983.56","£6,766.44","","£150,993.00","","£114,549.60","£36,443.40","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£130,533.16","","","","£13,880.00","£0.00","","Uncapped","£12,504.35","Uncapped","£0.00","£26,384.35","£156,917.51"
"Graham Stuart","Beverley and Holderness CC","£22,750.00","","£11,553.56","£11,196.44","","£137,200.00","","£134,041.37","£3,158.63","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£145,594.93","£22,525.00","","","£20,310.61","£2,214.39","","Uncapped","£7,768.96","Uncapped","£0.00","£28,079.57","£173,674.50"
"Grahame Morris","Easington CC","£22,750.00","","£17,054.66","£5,695.34","","£137,200.00","","£130,294.32","£6,905.68","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£147,348.98","£20,100.00","","","£19,900.16","£199.84","","Uncapped","£5,265.10","Uncapped","£0.00","£25,165.26","£172,514.24"
"Grant Shapps","Welwyn Hatfield CC","£25,350.00","","£18,678.95","£6,671.05","","£144,000.00","","£144,000.00","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£162,678.95","","","","£0.00","£0.00","","Uncapped","£9,809.89","Uncapped","£0.00","£9,809.89","£172,488.84"
"Greg Clark","Tunbridge Wells CC","£22,750.00","","£18,223.17","£4,526.83","","£137,200.00","","£100,411.28","£36,788.72","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£118,634.45","£20,100.00","","","£19,443.70","£656.30","","Uncapped","£1,722.50","Uncapped","£0.00","£21,166.20","£139,800.65"
"Greg Hands","Chelsea and Fulham BC","£25,350.00","","£3,856.35","£21,493.65","","£144,000.00","","£110,228.31","£33,771.69","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£114,084.66","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£114,084.66"
"Greg Knight","East Yorkshire CC","£22,750.00","","£10,555.31","£12,194.69","","£137,200.00","","£123,317.04","£13,882.96","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£133,872.35","£20,100.00","","","£19,845.67","£254.33","","Uncapped","£9,767.85","Uncapped","£0.00","£29,613.52","£163,485.87"
"Greg Mulholland","Leeds North West BC","£22,750.00","","£19,853.66","£2,896.34","","£137,200.00","","£126,648.87","£10,551.13","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£146,502.53","£20,100.00","","","£18,976.35","£1,123.65","","Uncapped","£9,190.93","Uncapped","£0.00","£28,167.28","£174,669.81"
"Gregg McClymont","Cumbernauld, Kilsyth and Kirkintilloch East CC","£22,750.00","","£22,283.52","£466.48","","£137,200.00","","£135,510.12","£1,689.88","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£157,793.64","","","","£0.00","£0.00","","Uncapped","£19,460.20","Uncapped","£0.00","£19,460.20","£177,253.84"
"Gregory Barker","Bexhill and Battle CC","£22,750.00","","£13,064.54","£9,685.46","","£144,497.00","","£121,883.44","£22,613.56","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£134,947.98","£26,162.00","","","£26,000.04","£161.96","","Uncapped","£3,496.58","Uncapped","£0.00","£29,496.62","£164,444.60"
"Gregory Campbell","East Londonderry","£22,750.00","","£7,384.62","£15,365.38","","£137,200.00","","£100,170.59","£37,029.41","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£107,555.21","£20,100.00","","","£18,652.54","£1,447.46","","Uncapped","£21,629.35","Uncapped","£0.00","£40,281.89","£147,837.10"
"Guto Bebb","Aberconwy CC","£22,750.00","","£21,214.40","£1,535.60","","£137,200.00","","£110,389.88","£26,810.12","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,604.28","£32,225.00","","","£19,952.38","£12,272.62","","Uncapped","£20,064.22","Uncapped","£2,714.64","£42,731.24","£174,335.52"
"Guy Opperman","Hexham CC","£22,750.00","","£21,340.29","£1,409.71","","£137,200.00","","£141,491.45","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£162,831.74","£11,050.00","","","£11,159.83","£0.00","","Uncapped","£6,403.86","Uncapped","£0.00","£17,563.69","£180,395.43"
"Harriet Harman","Camberwell and Peckham BC","£25,350.00","","£13,986.76","£11,363.24","","£144,000.00","","£134,276.23","£9,723.77","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£148,262.99","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£148,262.99"
"Harriett Baldwin","West Worcestershire CC","£22,750.00","","£18,141.98","£4,608.02","","£137,200.00","","£124,792.78","£12,407.22","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,934.76","£8,850.00","","","£4,203.54","£4,646.46","","Uncapped","£7,921.90","Uncapped","£0.00","£12,125.44","£155,060.20"
"Hazel Blears","Salford and Eccles BC","£22,750.00","","£21,712.71","£1,037.29","","£147,397.00","","£142,332.52","£5,064.48","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£164,045.23","£20,100.00","","","£18,978.81","£1,121.19","","Uncapped","£8,856.23","Uncapped","£0.00","£27,835.04","£191,880.27"
"Heather Wheeler","South Derbyshire CC","£22,750.00","","£18,856.60","£3,893.40","","£137,285.00","","£115,101.25","£22,183.75","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£133,957.85","£20,100.00","","","£20,259.00","£0.00","","Uncapped","£8,611.85","Uncapped","£0.00","£28,870.85","£162,828.70"
"Heidi Alexander","Lewisham East BC","£25,350.00","","£21,732.89","£3,617.11","","£144,000.00","","£129,595.84","£14,404.16","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,328.73","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£151,328.73"
"Helen Goodman","Bishop Auckland CC","£22,750.00","","£20,535.60","£2,214.40","","£137,200.00","","£126,977.25","£10,222.75","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£147,512.85","£8,850.00","","","£4,314.72","£4,535.28","","Uncapped","£20,489.12","Uncapped","£0.00","£24,803.84","£172,316.69"
"Helen Grant","Maidstone and The Weald CC","£22,750.00","","£18,783.03","£3,966.97","","£139,692.00","","£118,652.63","£21,039.37","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£137,435.66","£12,450.00","","","£12,310.31","£139.69","","Uncapped","£313.40","Uncapped","£0.00","£12,623.71","£150,059.37"
"Helen Jones","Warrington North BC","£22,750.00","","£21,609.08","£1,140.92","","£137,200.00","","£134,727.07","£2,472.93","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,336.15","£20,100.00","","","£19,918.94","£181.06","","Uncapped","£8,716.08","Uncapped","£0.00","£28,635.02","£184,971.17"
"Henry Bellingham","North West Norfolk CC","£22,750.00","","£20,432.91","£2,317.09","","£137,200.00","","£123,250.70","£13,949.30","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£143,683.61","£8,850.00","","","£9,545.78","£0.00","","Uncapped","£4,351.60","Uncapped","£0.00","£13,897.38","£157,580.99"
"Henry Smith","Crawley BC","£22,750.00","","£21,859.37","£890.63","","£137,200.00","","£134,118.64","£3,081.36","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,978.01","","","","£0.00","£0.00","","Uncapped","£6,022.80","Uncapped","£0.00","£6,022.80","£162,000.81"
"Hilary Benn","Leeds Central BC","£22,750.00","","£21,226.49","£1,523.51","","£137,200.00","","£126,143.96","£11,056.04","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£147,370.45","£8,850.00","","","£4,319.86","£4,530.14","","Uncapped","£8,065.30","Uncapped","£0.00","£12,385.16","£159,755.61"
"Hugh Bayley","York Central BC","£22,750.00","","£18,615.68","£4,134.32","","£137,200.00","","£134,778.72","£2,421.28","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,394.40","£8,850.00","","","£7,469.28","£1,380.72","","Uncapped","£9,439.70","Uncapped","£0.00","£16,908.98","£170,303.38"
"Hugh Robertson","Faversham and Mid Kent CC","£22,750.00","","£13,228.89","£9,521.11","","£137,200.00","","£78,791.05","£58,408.95","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£92,019.94","£22,525.00","","","£23,137.66","£0.00","","Uncapped","£4,410.60","Uncapped","£0.00","£27,548.26","£119,568.20"
"Hugo Swire","East Devon CC","£22,750.00","","£7,011.52","£15,738.48","","£137,200.00","","£122,172.23","£15,027.77","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,183.75","£8,850.00","","","£7,511.74","£1,338.26","","Uncapped","£6,626.75","Uncapped","£0.00","£14,138.49","£143,322.24"
"Huw Irranca-Davies","Ogmore CC","£22,750.00","","£15,992.64","£6,757.36","","£145,548.00","","£140,902.27","£4,645.73","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,894.91","£27,375.00","","","£17,397.24","£9,977.76","","Uncapped","£8,231.70","Uncapped","£0.00","£25,628.94","£182,523.85"
"Hywel Francis","Aberavon CC","£22,750.00","","£22,014.70","£735.30","","£137,200.00","","£121,149.90","£16,050.10","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£143,164.60","£20,100.00","","","£19,539.71","£560.29","","Uncapped","£7,008.30","Uncapped","£0.00","£26,548.01","£169,712.61"
"Hywel Williams","Arfon CC","£22,750.00","","£24,033.55","£0.00","","£137,200.00","","£114,889.30","£22,310.70","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£138,922.85","£22,525.00","","","£20,020.61","£2,504.39","","Uncapped","£7,388.60","Uncapped","£0.00","£27,409.21","£166,332.06"
"Iain Duncan Smith","Chingford and Woodford Green BC","£25,350.00","","£14,934.56","£10,415.44","","£144,000.00","","£102,944.88","£41,055.12","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£117,879.44","","","","£0.00","£0.00","","Uncapped","£994.50","Uncapped","£0.00","£994.50","£118,873.94"
"Iain McKenzie","Inverclyde CC","£22,750.00","","£15,128.12","£7,621.88","","£137,200.00","","£119,079.01","£18,120.99","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£134,207.13","£20,100.00","","","£20,097.13","£2.87","","Uncapped","£16,362.19","Uncapped","£0.00","£36,459.32","£170,666.45"
"Iain Stewart","Milton Keynes South BC","£22,750.00","","£17,212.65","£5,537.35","","£137,200.00","","£127,691.98","£9,508.02","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£144,904.63","£15,250.00","","","£9,000.00","£6,250.00","","Uncapped","£5,114.54","Uncapped","£0.00","£14,114.54","£159,019.17"
"Iain Wright","Hartlepool BC","£22,750.00","","£11,657.30","£11,092.70","","£137,200.00","","£91,806.68","£45,393.32","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£103,463.98","£20,100.00","","","£12,392.43","£7,707.57","","Uncapped","£7,618.23","Uncapped","£0.00","£20,010.66","£123,474.64"
"Ian Austin","Dudley North BC","£22,750.00","","£22,458.67","£291.33","","£151,026.00","","£132,262.21","£18,763.79","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,720.88","£20,100.00","","","£20,100.00","£0.00","","Uncapped","£7,927.11","Uncapped","£0.00","£28,027.11","£182,747.99"
"Ian Davidson","Glasgow South West BC","£22,750.00","","£22,185.44","£564.56","","£137,925.00","","£117,237.98","£20,687.02","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£139,423.42","£20,100.00","","","£20,100.00","£0.00","","Uncapped","£15,301.04","Uncapped","£0.00","£35,401.04","£174,824.46"
"Ian Lavery","Wansbeck CC","£22,750.00","","£21,307.11","£1,442.89","","£145,458.00","","£143,987.51","£1,470.49","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£165,294.62","£20,100.00","","","£19,450.59","£649.41","","Uncapped","£11,775.32","Uncapped","£0.00","£31,225.91","£196,520.53"
"Ian Liddell-Grainger","Bridgwater and West Somerset CC","£22,750.00","","£19,703.91","£3,046.09","","£137,418.00","","£130,487.94","£6,930.06","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,191.85","£20,100.00","","","£20,944.71","£0.00","","Uncapped","£8,473.10","Uncapped","£0.00","£29,417.81","£179,609.66"
"Ian Lucas","Wrexham CC","£22,750.00","","£15,206.82","£7,543.18","","£137,327.00","","£125,394.24","£11,932.76","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£140,601.06","£20,100.00","","","£18,929.60","£1,170.40","","Uncapped","£6,947.49","Uncapped","£126.00","£26,003.09","£166,604.15"
"Ian Mearns","Gateshead BC","£22,750.00","","£23,010.08","£0.00","","£137,200.00","","£124,790.46","£12,409.54","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£147,800.54","","","","£18,254.61","£0.00","","Uncapped","£8,474.23","Uncapped","£0.00","£26,728.84","£174,529.38"
"Ian Murray","Edinburgh South BC","£27,050.00","","£27,217.97","£0.00","","£137,200.00","","£129,453.98","£7,746.02","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,671.95","£20,100.00","","","£21,515.31","£0.00","","Uncapped","£10,766.28","Uncapped","£61.99","£32,343.58","£189,015.53"
"Ian Paisley","North Antrim","£22,750.00","","£28,044.94","£0.00","","£137,200.00","","£130,244.40","£6,955.60","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,289.34","£29,800.00","","","£30,993.67","£0.00","","Uncapped","£37,657.88","Uncapped","£0.00","£68,651.55","£226,940.89"
"Ian Swales","Redcar BC","£22,750.00","","£16,938.95","£5,811.05","","£137,200.00","","£126,044.54","£11,155.46","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,983.49","£20,100.00","","","£19,962.53","£137.47","","Uncapped","£7,148.83","Uncapped","£141.00","£27,252.36","£170,235.85"
"Ivan Lewis","Bury South BC","£22,750.00","","£23,825.52","£0.00","","£137,200.00","","£132,331.92","£4,868.08","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,157.44","£24,950.00","","","£23,848.28","£1,101.72","","Uncapped","£7,898.23","Uncapped","£0.00","£31,746.51","£187,903.95"
"Jack Dromey","Birmingham, Erdington BC","£24,750.00","","£25,545.32","£0.00","","£137,200.00","","£136,372.17","£827.83","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£161,917.49","£11,050.00","","","£10,900.41","£149.59","","Uncapped","£6,265.05","Uncapped","£110.62","£17,276.08","£179,193.57"
"Jack Lopresti","Filton and Bradley Stoke CC","£22,750.00","","£19,987.39","£2,762.61","","£137,200.00","","£131,702.30","£5,497.70","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,689.69","","","","£6,769.15","£0.00","","Uncapped","£5,148.32","Uncapped","£370.00","£12,287.47","£163,977.16"
"Jack Straw","Blackburn BC","£24,133.00","","£24,094.14","£38.86","","£137,200.00","","£131,158.80","£6,041.20","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,252.94","£8,850.00","","","£2,648.71","£6,201.29","","Uncapped","£5,350.90","Uncapped","£0.00","£7,999.61","£163,252.55"
"Jackie Doyle-Price","Thurrock BC","£25,350.00","","£22,204.40","£3,145.60","","£144,000.00","","£146,610.27","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£168,814.67","","","","£0.00","£0.00","","Uncapped","£937.90","Uncapped","£0.00","£937.90","£169,752.57"
"Jacob Rees-Mogg","North East Somerset CC","£22,750.00","","£2,555.84","£20,194.16","","£137,200.00","","£109,173.92","£28,026.08","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£111,729.76","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£111,729.76"
"Jake Berry","Rossendale and Darwen BC","£22,750.00","","£20,093.03","£2,656.97","","£137,200.00","","£128,987.49","£8,212.51","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,080.52","£20,100.00","","","£20,099.93","£0.07","","Uncapped","£10,200.32","Uncapped","£0.00","£30,300.25","£179,380.77"
"James Arbuthnot","North East Hampshire CC","£22,750.00","","£11,386.39","£11,363.61","","£137,200.00","","£131,144.15","£6,055.85","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,530.54","","","","£17,550.00","£0.00","","Uncapped","£1,704.75","Uncapped","£0.00","£19,254.75","£161,785.29"
"James Brokenshire","Old Bexley and Sidcup BC","£25,350.00","","£6,150.81","£19,199.19","","£144,000.00","","£77,542.37","£66,457.63","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£83,693.18","","","","£0.00","£0.00","","Uncapped","£101.60","Uncapped","£0.00","£101.60","£83,794.78"
"James Clappison","Hertsmere CC","£25,350.00","","£7,955.11","£17,394.89","","£156,168.00","","£105,580.95","£50,587.05","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£113,536.06","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£113,536.06"
"James Duddridge","Rochford and Southend East CC","£22,750.00","","£19,547.42","£3,202.58","","£137,200.00","","£123,972.63","£13,227.37","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£143,520.05","£14,375.00","","","£11,348.67","£3,026.33","","Uncapped","£2,423.28","Uncapped","£0.00","£13,771.95","£157,292.00"
"James Gray","North Wiltshire CC","£22,750.00","","£19,207.69","£3,542.31","","£137,200.00","","£123,095.11","£14,104.89","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,302.80","£13,475.00","","","£13,474.92","£0.08","","Uncapped","£12,623.73","Uncapped","£0.00","£26,098.65","£168,401.45"
"James Morris","Halesowen and Rowley Regis BC","£22,750.00","","£15,226.20","£7,523.80","","£137,200.00","","£124,158.96","£13,041.04","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£139,385.16","£15,000.00","","","£10,050.00","£4,950.00","","Uncapped","£2,312.84","Uncapped","£0.00","£12,362.84","£151,748.00"
"James Paice","South East Cambridgeshire CC","£22,750.00","","£5,792.45","£16,957.55","","£138,895.00","","£124,293.64","£14,601.36","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£130,086.09","£20,100.00","","","£19,768.23","£331.77","","Uncapped","£5,141.60","Uncapped","£0.00","£24,909.83","£154,995.92"
"James Wharton","Stockton South BC","£22,750.00","","£20,220.45","£2,529.55","","£137,200.00","","£122,004.54","£15,195.46","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,224.99","£20,100.00","","","£19,994.69","£105.31","","Uncapped","£6,353.18","Uncapped","£0.00","£26,347.87","£168,572.86"
"Jamie Reed","Copeland CC","£22,750.00","","£20,819.14","£1,930.86","","£137,200.00","","£126,201.44","£10,998.56","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£147,020.58","£29,800.00","","","£16,910.84","£12,889.16","","Uncapped","£16,428.05","Uncapped","£1,768.80","£35,107.69","£182,128.27"
"Jane Ellison","Battersea BC","£25,350.00","","£20,975.21","£4,374.79","","£144,000.00","","£142,391.77","£1,608.23","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£163,366.98","","","","£0.00","£0.00","","Uncapped","£114.80","Uncapped","£0.00","£114.80","£163,481.78"
"Jason McCartney","Colne Valley CC","£22,750.00","","£11,983.67","£10,766.33","","£137,200.00","","£125,268.88","£11,931.12","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£137,252.55","","","","£7,563.50","£0.00","","Uncapped","£5,296.40","Uncapped","£0.00","£12,859.90","£150,112.45"
"Jeffrey Donaldson","Lagan Valley","£22,750.00","","£22,690.46","£59.54","","£137,200.00","","£130,283.08","£6,916.92","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,973.54","£20,100.00","","","£14,357.58","£5,742.42","","Uncapped","£22,771.74","Uncapped","£582.50","£37,711.82","£190,685.36"
"Jenny Chapman","Darlington BC","£22,750.00","","£22,430.97","£319.03","","£137,200.00","","£135,009.82","£2,190.18","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£157,440.79","£4,425.00","","","£1,293.02","£3,131.98","","Uncapped","£7,875.30","Uncapped","£0.00","£9,168.32","£166,609.11"
"Jenny Willott","Cardiff Central BC","£22,750.00","","£14,876.38","£7,873.62","","£137,200.00","","£122,586.24","£14,613.76","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£137,462.62","£24,950.00","","","£25,153.75","£0.00","","Uncapped","£6,122.80","Uncapped","£1,572.00","£32,848.55","£170,311.17"
"Jeremy Browne","Taunton Deane CC","£22,750.00","","£21,171.74","£1,578.26","","£137,557.00","","£109,717.60","£27,839.40","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£130,889.34","","","","£0.00","£0.00","","Uncapped","£7,568.90","Uncapped","£0.00","£7,568.90","£138,458.24"
"Jeremy Corbyn","Islington North BC","£25,350.00","","£15,641.75","£9,708.25","","£144,000.00","","£124,723.15","£19,276.85","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£140,364.90","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£819.49","£819.49","£141,184.39"
"Jeremy Hunt","South West Surrey CC","£22,750.00","","£16,865.20","£5,884.80","","£142,173.00","","£141,547.12","£625.88","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,412.32","£8,850.00","","","£2,392.47","£6,457.53","","Uncapped","£1,299.33","Uncapped","£0.00","£3,691.80","£162,104.12"
"Jeremy Lefroy","Stafford CC","£22,750.00","","£22,667.12","£82.88","","£138,620.00","","£138,620.40","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£161,287.52","£20,100.00","","","£12,028.41","£8,071.59","","Uncapped","£4,431.08","Uncapped","£0.00","£16,459.49","£177,747.01"
"Jeremy Wright","Kenilworth and Southam CC","£22,750.00","","£13,122.84","£9,627.16","","£137,200.00","","£131,444.64","£5,755.36","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£144,567.48","£20,100.00","","","£19,138.39","£961.61","","Uncapped","£7,381.65","Uncapped","£0.00","£26,520.04","£171,087.52"
"Jesse Norman","Hereford and South Herefordshire CC","£22,750.00","","£18,363.35","£4,386.65","","£137,200.00","","£119,344.31","£17,855.69","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£137,707.66","","","","£0.00","£0.00","","Uncapped","£452.10","Uncapped","£0.00","£452.10","£138,159.76"
"Jessica Lee","Erewash CC","£22,750.00","","£15,067.07","£7,682.93","","£137,200.00","","£117,982.13","£19,217.87","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£133,049.20","£20,100.00","","","£18,221.94","£1,878.06","","Uncapped","£3,576.00","Uncapped","£0.00","£21,797.94","£154,847.14"
