MP name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,First part of the Postcode,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Startup spend,Remaining startup budget,Wind-up maximum budget available,Reason for budget set,Windup spend,Remaining windup budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Did the MP rent their accommodation from another MP during this financial year?,Accommodation spend,Remaining budget,First part of the Postcode,Travel/subsistence max budget,Travel/subs spend,Other costs maximum budget available,Other spend,Subtotal of other parliamentary costs,Overall total spend for this financial year
"Nick Harvey","North Devon CC","","","£18,465.28","£0.00","","","","£94,092.18","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£112,557.46","","","","£15,747.18","£0.00","","Uncapped","£10,734.05","Uncapped","£0.00","£26,481.23","£139,038.69"
"Nick Herbert","Arundel and South Downs CC","","","£4,567.40","£0.00","","","","£82,781.07","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£87,348.47","","","","£0.00","£0.00","","Uncapped","£1,043.85","Uncapped","£0.00","£1,043.85","£88,392.32"
"Nick Hurd","Ruislip, Northwood and Pinner BC","","","£12,331.54","£0.00","","","","£89,271.87","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£101,603.41","","","","£0.00","£0.00","","Uncapped","£130.80","Uncapped","£0.00","£130.80","£101,734.21"
"Nick Raynsford","Greenwich and Woolwich BC","","","£10,529.96","£0.00","","","","£85,446.07","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£95,976.03","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£95,976.03"
"Nick Smith","Blaenau Gwent CC","","","£18,187.42","£0.00","","","","£65,113.80","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£83,301.22","","","","£2,324.00","£0.00","","Uncapped","£5,329.38","Uncapped","£0.00","£7,653.38","£90,954.60"
"Nicky Morgan","Loughborough CC","","","£16,301.46","£0.00","","","","£84,916.00","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£101,217.46","","","","£14,356.09","£0.00","","Uncapped","£5,229.40","Uncapped","£12.00","£19,597.49","£120,814.95"
"Nicola Blackwood","Oxford West and Abingdon CC","","","£6,322.89","£0.00","","","","£74,765.16","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£81,088.05","","","","£11,682.86","£0.00","","Uncapped","£345.40","Uncapped","£0.00","£12,028.26","£93,116.31"
"Nigel Adams","Selby and Ainsty CC","","","£6,274.41","£0.00","","","","£59,190.47","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£65,464.88","","","","£20,809.37","£0.00","","Uncapped","£3,936.55","Uncapped","£0.00","£24,745.92","£90,210.80"
"Nigel Dodds","Belfast North","","","£7,610.79","£0.00","","","","£79,922.68","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£87,533.47","","","","£13,675.88","£0.00","","Uncapped","£16,019.86","Uncapped","£0.00","£29,695.74","£117,229.21"
"Nigel Evans","Ribble Valley CC","","","£5,777.92","£0.00","","","","£92,517.96","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£98,295.88","","","","£6,933.36","£0.00","","Uncapped","£7,644.74","Uncapped","£0.00","£14,578.10","£112,873.98"
"Nigel Mills","Amber Valley CC","","","£13,174.85","£0.00","","","","£39,121.27","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£52,296.12","","","","£8,451.96","£0.00","","Uncapped","£4,268.50","Uncapped","£0.00","£12,720.46","£65,016.58"
"Norman Baker","Lewes CC","","","£23,147.65","£0.00","","","","£96,889.65","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£120,037.30","","","","£18,886.74","£0.00","","Uncapped","£3,216.51","Uncapped","£0.00","£22,103.25","£142,140.55"
"Norman Lamb","North Norfolk CC","","","£15,359.44","£0.00","","","","£86,440.49","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£101,799.93","","","","£7,360.23","£0.00","","Uncapped","£5,368.50","Uncapped","£0.00","£12,728.73","£114,528.66"
"Oliver Colvile","Plymouth, Sutton and Devonport BC","","","£11,396.99","£0.00","","","","£71,617.95","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£83,014.94","","","","£3,394.95","£0.00","","Uncapped","£6,663.06","Uncapped","£0.00","£10,058.01","£93,072.95"
"Oliver Heald","North East Hertfordshire CC","","","£12,089.42","£0.00","","","","£84,787.66","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£96,877.08","","","","£90.00","£0.00","","Uncapped","£1,517.70","Uncapped","£2,718.68","£4,326.38","£101,203.46"
"Oliver Letwin","West Dorset CC","","","£7,792.24","£0.00","","","","£89,894.18","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£97,686.42","","","","£0.00","£0.00","","Uncapped","£1,481.48","Uncapped","£0.00","£1,481.48","£99,167.90"
"Owen Paterson","North Shropshire CC","","","£7,238.50","£0.00","","","","£81,614.08","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£88,852.58","","","","£13,797.46","£0.00","","Uncapped","£847.30","Uncapped","£0.00","£14,644.76","£103,497.34"
"Owen Smith","Pontypridd CC","","","£8,958.54","£0.00","","","","£83,157.73","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£92,116.27","","","","£10,191.16","£0.00","","Uncapped","£5,576.95","Uncapped","£0.00","£15,768.11","£107,884.38"
"Pamela Nash","Airdrie and Shotts CC","","","£10,284.85","£0.00","","","","£51,796.53","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£62,081.38","","","","£16,399.79","£0.00","","Uncapped","£6,782.67","Uncapped","£0.00","£23,182.46","£85,263.84"
"Pat Doherty","West Tyrone","","","£7,413.70","£0.00","","","","£76,233.80","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£83,647.50","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£83,647.50"
"Pat Glass","North West Durham CC","","","£20,292.03","£0.00","","","","£76,166.04","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£96,458.07","","","","£14,855.20","£0.00","","Uncapped","£10,683.85","Uncapped","£0.00","£25,539.05","£121,997.12"
"Pat McFadden","Wolverhampton South East BC","","","£17,452.36","£0.00","","","","£73,975.47","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£91,427.83","","","","£7,821.40","£0.00","","Uncapped","£5,325.20","Uncapped","£0.00","£13,146.60","£104,574.43"
"Patrick McLoughlin","Derbyshire Dales CC","","","£6,935.55","£0.00","","","","£83,013.10","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£89,948.65","","","","£6,943.09","£0.00","","Uncapped","£9,783.17","Uncapped","£0.00","£16,726.26","£106,674.91"
"Patrick Mercer","Newark CC","","","£10,900.07","£0.00","","","","£82,564.57","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£93,464.64","","","","£3,749.24","£0.00","","Uncapped","£10,376.26","Uncapped","£0.00","£14,125.50","£107,590.14"
"Paul Beresford","Mole Valley CC","","","£3,986.79","£0.00","","","","£98,496.19","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£102,482.98","","","","£0.00","£0.00","","Uncapped","£1,510.80","Uncapped","£0.00","£1,510.80","£103,993.78"
"Paul Blomfield","Sheffield Central BC","","","£18,026.39","£0.00","","","","£88,631.83","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£106,658.22","","","","£16,122.35","£0.00","","Uncapped","£4,025.74","Uncapped","£0.00","£20,148.09","£126,806.31"
"Paul Burstow","Sutton and Cheam BC","","","£18,875.50","£0.00","","","","£90,083.01","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£108,958.51","","","","£0.00","£0.00","","Uncapped","£24.00","Uncapped","£0.00","£24.00","£108,982.51"
"Paul Farrelly","Newcastle-under-Lyme BC","","","£17,197.44","£0.00","","","","£93,508.14","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£110,705.58","","","","£5,064.69","£0.00","","Uncapped","£9,837.12","Uncapped","£0.00","£14,901.81","£125,607.39"
"Paul Flynn","Newport West CC","","","£6,627.20","£0.00","","","","£83,926.79","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£90,553.99","","","","£3,622.20","£0.00","","Uncapped","£6,298.51","Uncapped","£0.00","£9,920.71","£100,474.70"
"Paul Goggins","Wythenshawe and Sale East BC","","","£20,253.93","£0.00","","","","£89,006.80","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£109,260.73","","","","£0.00","£0.00","","Uncapped","£7,129.16","Uncapped","£0.00","£7,129.16","£116,389.89"
"Paul Maynard","Blackpool North and Cleveleys BC","","","£13,030.48","£0.00","","","","£95,930.23","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£108,960.71","","","","£9,693.58","£0.00","","Uncapped","£15,653.92","Uncapped","£0.00","£25,347.50","£134,308.21"
"Paul Murphy","Torfaen CC","","","£19,844.18","£0.00","","","","£90,666.27","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£110,510.45","","","","£8,052.88","£0.00","","Uncapped","£6,033.70","Uncapped","£0.00","£14,086.58","£124,597.03"
"Paul Uppal","Wolverhampton South West BC","","","£6,448.55","£0.00","","","","£63,462.88","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£69,911.43","","","","£8,439.50","£0.00","","Uncapped","£2,904.00","Uncapped","£0.00","£11,343.50","£81,254.93"
"Pauline Latham","Mid Derbyshire CC","","","£10,441.42","£0.00","","","","£88,815.41","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£99,256.83","","","","£9,220.00","£0.00","","Uncapped","£7,375.40","Uncapped","£0.00","£16,595.40","£115,852.23"
"Penny Mordaunt","Portsmouth North BC","","","£20,236.03","£0.00","","","","£90,430.15","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£110,666.18","","","","£10,695.89","£0.00","","Uncapped","£4,667.10","Uncapped","£0.00","£15,362.99","£126,029.17"
"Pete Wishart","Perth and North Perthshire CC","","","£16,069.84","£0.00","","","","£88,676.88","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£104,746.72","","","","£15,295.56","£0.00","","Uncapped","£17,199.00","Uncapped","£0.00","£32,494.56","£137,241.28"
"Peter Aldous","Waveney CC","","","£14,150.12","£0.00","","","","£78,062.40","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£92,212.52","","","","£15,413.38","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£15,413.38","£107,625.90"
"Peter Bone","Wellingborough CC","","","£13,790.52","£0.00","","","","£91,203.99","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£104,994.51","","","","£16,869.74","£0.00","","Uncapped","£7,761.81","Uncapped","£0.00","£24,631.55","£129,626.06"
"Peter Bottomley","Worthing West BC","","","£9,527.83","£0.00","","","","£63,771.04","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£73,298.87","","","","£0.00","£0.00","","Uncapped","£1,457.00","Uncapped","£0.00","£1,457.00","£74,755.87"
"Peter Hain","Neath CC","","","£18,328.91","£0.00","","","","£88,432.64","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£106,761.55","","","","£11,122.99","£0.00","","Uncapped","£7,380.40","Uncapped","£0.00","£18,503.39","£125,264.94"
"Peter Lilley","Hitchin and Harpenden CC","","","£7,054.53","£0.00","","","","£95,477.61","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£102,532.14","","","","£0.00","£0.00","","Uncapped","£360.01","Uncapped","£0.00","£360.01","£102,892.15"
"Peter Luff","Mid Worcestershire CC","","","£7,678.98","£0.00","","","","£83,570.49","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£91,249.47","","","","£16,163.09","£0.00","","Uncapped","£4,313.70","Uncapped","£0.00","£20,476.79","£111,726.26"
"Peter Soulsby","Leicester South BC","","","£19,278.86","£0.00","","","","£91,758.90","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£111,037.76","","","","£8,434.18","£0.00","","Uncapped","£2,797.85","Uncapped","£0.00","£11,232.03","£122,269.79"
"Peter Tapsell","Louth and Horncastle CC","","","£9,818.62","£0.00","","","","£100,515.49","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£110,334.11","","","","£16,523.10","£0.00","","Uncapped","£4,607.13","Uncapped","£0.00","£21,130.23","£131,464.34"
"Phil Wilson","Sedgefield CC","","","£19,012.20","£0.00","","","","£86,933.10","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£105,945.30","","","","£15,869.38","£0.00","","Uncapped","£13,140.21","Uncapped","£0.00","£29,009.59","£134,954.89"
"Phil Woolas","Oldham East and Saddleworth CC","","","£11,443.85","£0.00","","","","£50,762.60","£0.00","n/a","","£0.00","£0.00","n/a","","£37,628.99","£0.00","£99,835.44","","","","£5,482.77","£0.00","","Uncapped","£7,039.20","Uncapped","£0.00","£12,521.97","£112,357.41"
"Philip Davies","Shipley CC","","","£9,584.37","£0.00","","","","£84,803.94","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£94,388.31","","","","£15,078.27","£0.00","","Uncapped","£4,216.82","Uncapped","£0.00","£19,295.09","£113,683.40"
"Philip Dunne","Ludlow CC","","","£12,658.11","£0.00","","","","£81,238.96","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£93,897.07","","","","£0.00","£0.00","","Uncapped","£4,821.50","Uncapped","£0.00","£4,821.50","£98,718.57"
"Philip Hammond","Runnymede and Weybridge CC","","","£3,265.85","£0.00","","","","£43,957.89","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£47,223.74","","","","£15,318.67","£0.00","","Uncapped","£524.80","Uncapped","£0.00","£15,843.47","£63,067.21"
"Philip Hollobone","Kettering CC","","","£2,248.59","£0.00","","","","£0.00","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£2,248.59","","","","£0.00","£0.00","","Uncapped","£5,184.50","Uncapped","£0.00","£5,184.50","£7,433.09"
"Phillip Lee","Bracknell CC","","","£14,025.55","£0.00","","","","£90,878.55","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£104,904.10","","","","£21,007.90","£0.00","","Uncapped","£1,266.40","Uncapped","£0.00","£22,274.30","£127,178.40"
"Priti Patel","Witham CC","","","£10,927.63","£0.00","","","","£66,624.04","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£77,551.67","","","","£0.00","£0.00","","Uncapped","£3,864.50","Uncapped","£0.00","£3,864.50","£81,416.17"
"Rachel Reeves","Leeds West BC","","","£14,878.45","£0.00","","","","£93,019.59","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£107,898.04","","","","£11,136.03","£0.00","","Uncapped","£5,824.25","Uncapped","£1,237.33","£18,197.61","£126,095.65"
"Rebecca Harris","Castle Point BC","","","£4,596.57","£0.00","","","","£70,040.08","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£74,636.65","","","","£0.00","£0.00","","Uncapped","£5.40","Uncapped","£0.00","£5.40","£74,642.05"
"Rehman Chishti","Gillingham and Rainham BC","","","£6,638.16","£0.00","","","","£87,228.16","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£93,866.32","","","","£0.00","£0.00","","Uncapped","£6,464.20","Uncapped","£0.00","£6,464.20","£100,330.52"
"Richard Bacon","South Norfolk CC","","","£12,116.88","£0.00","","","","£89,017.32","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£101,134.20","","","","£22,870.60","£0.00","","Uncapped","£4,227.12","Uncapped","£0.00","£27,097.72","£128,231.92"
"Richard Benyon","Newbury CC","","","£12,043.47","£0.00","","","","£79,576.41","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£91,619.88","","","","£0.00","£0.00","","Uncapped","£2,412.91","Uncapped","£0.00","£2,412.91","£94,032.79"
"Richard Burden","Birmingham, Northfield BC","","","£9,458.56","£0.00","","","","£88,536.62","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£97,995.18","","","","£7,164.54","£0.00","","Uncapped","£3,691.08","Uncapped","£0.00","£10,855.62","£108,850.80"
"Richard Drax","South Dorset CC","","","£3,673.07","£0.00","","","","£77,157.71","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£80,830.78","","","","£0.00","£0.00","","Uncapped","£2,481.40","Uncapped","£0.00","£2,481.40","£83,312.18"
"Richard Fuller","Bedford BC","","","£9,570.42","£0.00","","","","£72,118.66","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£81,689.08","","","","£8,597.15","£0.00","","Uncapped","£2,284.60","Uncapped","£0.00","£10,881.75","£92,570.83"
"Richard Graham","Gloucester BC","","","£15,402.92","£0.00","","","","£53,401.82","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£68,804.74","","","","£4,320.00","£0.00","","Uncapped","£2,690.25","Uncapped","£0.00","£7,010.25","£75,814.99"
"Richard Harrington","Watford BC","","","£8,860.14","£0.00","","","","£86,377.14","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£95,237.28","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£95,237.28"
"Richard Ottaway","Croydon South BC","","","£12,853.39","£0.00","","","","£86,494.14","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£99,347.53","","","","£0.00","£0.00","","Uncapped","£1,278.20","Uncapped","£0.00","£1,278.20","£100,625.73"
"Richard Shepherd","Aldridge-Brownhills BC","","","£7,500.48","£0.00","","","","£58,713.46","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£66,213.94","","","","£3,214.18","£0.00","","Uncapped","£3,280.40","Uncapped","£0.00","£6,494.58","£72,708.52"
"Rob Wilson","Reading East BC","","","£12,539.67","£0.00","","","","£79,208.11","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£91,747.78","","","","£0.00","£0.00","","Uncapped","£6,040.12","Uncapped","£0.00","£6,040.12","£97,787.90"
"Robert Buckland","South Swindon CC","","","£10,598.55","£0.00","","","","£77,998.24","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£88,596.79","","","","£8,821.50","£0.00","","Uncapped","£2,363.30","Uncapped","£0.00","£11,184.80","£99,781.59"
"Robert Flello","Stoke-on-Trent South BC","","","£12,170.37","£0.00","","","","£77,914.03","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£90,084.40","","","","£13,909.91","£0.00","","Uncapped","£7,766.05","Uncapped","£0.00","£21,675.96","£111,760.36"
"Robert Goodwill","Scarborough and Whitby CC","","","£10,032.73","£0.00","","","","£89,614.71","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£99,647.44","","","","£15,627.60","£0.00","","Uncapped","£5,537.27","Uncapped","£0.00","£21,164.87","£120,812.31"
"Robert Halfon","Harlow CC","","","£16,215.54","£0.00","","","","£96,763.63","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£112,979.17","","","","£0.00","£0.00","","Uncapped","£1,680.50","Uncapped","£0.00","£1,680.50","£114,659.67"
"Robert Smith","West Aberdeenshire and Kincardine CC","","","£12,103.91","£0.00","","","","£70,131.20","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£82,235.11","","","","£8,265.61","£0.00","","Uncapped","£15,220.38","Uncapped","£0.00","£23,485.99","£105,721.10"
"Robert Syms","Poole BC","","","£7,070.14","£0.00","","","","£49,112.53","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£56,182.67","","","","£15,792.00","£0.00","","Uncapped","£4,919.50","Uncapped","£0.00","£20,711.50","£76,894.17"
"Robert Walter","North Dorset CC","","","£4,381.87","£0.00","","","","£90,000.17","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£94,382.04","","","","£2,696.24","£0.00","","Uncapped","£3,968.02","Uncapped","£0.00","£6,664.26","£101,046.30"
"Roberta Blackman-Woods","City of Durham CC","","","£13,684.83","£0.00","","","","£91,600.03","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£105,284.86","","","","£6,709.74","£0.00","","Uncapped","£11,119.24","Uncapped","£206.71","£18,035.69","£123,320.55"
"Robin Walker","Worcester BC","","","£7,432.66","£0.00","","","","£76,747.78","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£84,180.44","","","","£0.00","£0.00","","Uncapped","£4,366.02","Uncapped","£0.00","£4,366.02","£88,546.46"
"Roger Gale","North Thanet CC","","","£20,276.12","£0.00","","","","£85,056.43","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£105,332.55","","","","£4,478.36","£0.00","","Uncapped","£4,343.30","Uncapped","£0.00","£8,821.66","£114,154.21"
"Roger Godsiff","Birmingham, Hall Green BC","","","£10,515.34","£0.00","","","","£87,314.70","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£97,830.04","","","","£0.00","£0.00","","Uncapped","£4,618.45","Uncapped","£0.00","£4,618.45","£102,448.49"
"Roger Williams","Brecon and Radnorshire CC","","","£11,028.75","£0.00","","","","£92,799.96","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£103,828.71","","","","£15,630.78","£0.00","","Uncapped","£7,048.83","Uncapped","£0.00","£22,679.61","£126,508.32"
"Ronnie Campbell","Blyth Valley BC","","","£19,482.59","£0.00","","","","£81,824.45","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£101,307.04","","","","£10,827.17","£0.00","","Uncapped","£9,279.79","Uncapped","£0.00","£20,106.96","£121,414.00"
"Rory Stewart","Penrith and The Border CC","","","£9,140.06","£0.00","","","","£96,478.98","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£105,619.04","","","","£5,000.00","£0.00","","Uncapped","£10,118.11","Uncapped","£0.00","£15,118.11","£120,737.15"
"Rosie Cooper","West Lancashire CC","","","£14,176.96","£0.00","","","","£80,666.94","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£94,843.90","","","","£4,509.31","£0.00","","Uncapped","£4,776.30","Uncapped","£0.00","£9,285.61","£104,129.51"
"Rosie Winterton","Doncaster Central BC","","","£19,383.30","£0.00","","","","£97,901.22","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£117,284.52","","","","£2,829.83","£0.00","","Uncapped","£6,088.85","Uncapped","£0.00","£8,918.68","£126,203.20"
"Rushanara Ali","Bethnal Green and Bow BC","","","£13,403.15","£0.00","","","","£87,391.48","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£100,794.63","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£100,794.63"
"Russell Brown","Dumfries and Galloway CC","","","£18,329.33","£0.00","","","","£89,648.38","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£107,977.71","","","","£14,099.14","£0.00","","Uncapped","£9,540.10","Uncapped","£0.00","£23,639.24","£131,616.95"
"Sadiq Khan","Tooting BC","","","£14,856.17","£0.00","","","","£100,605.05","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£115,461.22","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£115,461.22"
"Sajid Javid","Bromsgrove CC","","","£10,327.37","£0.00","","","","£92,097.54","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£102,424.91","","","","£0.00","£0.00","","Uncapped","£4,012.70","Uncapped","£0.00","£4,012.70","£106,437.61"
"Sam Gyimah","East Surrey CC","","","£11,506.51","£0.00","","","","£89,827.86","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£101,334.37","","","","£0.00","£0.00","","Uncapped","£110.66","Uncapped","£0.00","£110.66","£101,445.03"
"Sammy Wilson","East Antrim","","","£4,582.48","£0.00","","","","£82,450.97","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£87,033.45","","","","£10,078.37","£0.00","","Uncapped","£11,719.60","Uncapped","£0.00","£21,797.97","£108,831.42"
"Sandra Osborne","Ayr, Carrick and Cumnock CC","","","£14,091.59","£0.00","","","","£96,246.40","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£110,337.99","","","","£16,734.26","£0.00","","Uncapped","£7,552.78","Uncapped","£0.00","£24,287.04","£134,625.03"
"Sarah Newton","Truro and Falmouth CC","","","£10,020.83","£0.00","","","","£53,914.38","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£63,935.21","","","","£0.00","£0.00","","Uncapped","£269.50","Uncapped","£2,515.63","£2,785.13","£66,720.34"
"Sarah Teather","Brent Central BC","","","£25,635.28","£0.00","","","","£77,042.23","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£102,677.51","","","","£0.00","£0.00","","Uncapped","£4.02","Uncapped","£0.00","£4.02","£102,681.53"
"Sarah Wollaston","Totnes CC","","","£11,508.90","£0.00","","","","£69,534.76","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£81,043.66","","","","£17,264.25","£0.00","","Uncapped","£6,622.06","Uncapped","£0.00","£23,886.31","£104,929.97"
"Shabana Mahmood","Birmingham, Ladywood BC","","","£15,082.81","£0.00","","","","£80,751.35","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£95,834.16","","","","£8,050.00","£0.00","","Uncapped","£1,814.85","Uncapped","£0.00","£9,864.85","£105,699.01"
"Shailesh Vara","North West Cambridgeshire CC","","","£9,309.86","£0.00","","","","£77,407.93","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£86,717.79","","","","£0.00","£0.00","","Uncapped","£2,739.10","Uncapped","£0.00","£2,739.10","£89,456.89"
"Sharon Hodgson","Washington and Sunderland West BC","","","£16,271.10","£0.00","","","","£95,552.57","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£111,823.67","","","","£19,712.19","£0.00","","Uncapped","£10,603.79","Uncapped","£1,602.05","£31,918.03","£143,741.70"
"Shaun Woodward","St Helens South and Whiston BC","","","£32,380.28","£0.00","","","","£102,596.29","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£134,976.57","","","","£3,994.46","£0.00","","Uncapped","£3,907.78","Uncapped","£0.00","£7,902.24","£142,878.81"
"Sheila Gilmore","Edinburgh East BC","","","£14,652.62","£0.00","","","","£77,008.53","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£91,661.15","","","","£15,164.87","£0.00","","Uncapped","£5,660.54","Uncapped","£0.00","£20,825.41","£112,486.56"
"Sheryll Murray","South East Cornwall CC","","","£10,792.88","£0.00","","","","£74,249.27","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£85,042.15","","","","£16,986.98","£0.00","","Uncapped","£9,348.60","Uncapped","£0.00","£26,335.58","£111,377.73"
"Siân James","Swansea East BC","","","£16,224.17","£0.00","","","","£86,829.92","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£103,054.09","","","","£14,460.31","£0.00","","Uncapped","£3,983.50","Uncapped","£5,760.72","£24,204.53","£127,258.62"
