MP name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,First part of the Postcode,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Startup spend,Remaining startup budget,Wind-up maximum budget available,Reason for budget set,Windup spend,Remaining windup budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Did the MP rent their accommodation from another MP during this financial year?,Accommodation spend,Remaining budget,First part of the Postcode,Travel/subsistence max budget,Travel/subs spend,Other costs maximum budget available,Other spend,Subtotal of other parliamentary costs,Overall total spend for this financial year
"Gareth Johnson","Dartford CC","£25,900.00","","£25,431.77","£468.23","DA1","£145,500.00","","£140,678.84","£4,821.16","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£166,110.61","","","","£0.00","£0.00","","Uncapped","£8,667.20","Uncapped","£0.00","£8,667.20","£174,777.81"
"Gareth Thomas","Harrow West BC","£25,900.00","","£23,684.93","£2,215.07","HA2","£164,626.00","","£152,785.67","£11,840.33","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£176,470.60","","","","£0.00","£0.00","","Uncapped","£669.57","Uncapped","£0.00","£669.57","£177,140.17"
"Gary Streeter","South West Devon CC","£23,250.00","","£17,908.96","£5,341.04","PL7","£138,600.00","","£123,221.74","£15,378.26","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£141,130.70","£20,600.00","","No","£20,396.46","£203.54","SW1P","Uncapped","£10,455.00","Uncapped","£0.00","£30,851.46","£171,982.16"
"Gavin Barwell","Croydon Central BC","£25,900.00","","£23,310.42","£2,589.58","CR0","£145,500.00","","£134,820.80","£10,679.20","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,131.22","","","","£0.00","£0.00","","Uncapped","£111.05","Uncapped","£0.00","£111.05","£158,242.27"
"Gavin Shuker","Luton South BC","£23,250.00","","£14,772.36","£8,477.64","LU1","£138,600.00","","£137,152.67","£1,447.33","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,925.03","","","","£1,646.97","£0.00","","Uncapped","£6,526.79","Uncapped","£0.00","£8,173.76","£160,098.79"
"Gavin Williamson","South Staffordshire CC","£23,250.00","","£18,724.19","£4,525.81","WV8","£138,600.00","","£137,612.45","£987.55","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,336.64","£20,600.00","","No","£17,960.73","£2,639.27","SW1P","Uncapped","£6,103.26","Uncapped","£0.00","£24,063.99","£180,400.63"
"Gemma Doyle","West Dunbartonshire CC","£23,250.00","","£19,565.60","£3,684.40","1. 
2. ","£138,600.00","","£107,211.27","£31,388.73","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,776.87","","","","£0.00","£0.00","","Uncapped","£19,348.21","Uncapped","£0.00","£19,348.21","£146,125.08"
"Geoffrey Clifton-Brown","The Cotswolds CC","£23,250.00","","£12,415.32","£10,834.68","","£138,600.00","","£118,256.29","£20,343.71","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£130,671.61","","","","£0.00","£0.00","","Uncapped","£3,402.66","Uncapped","£0.00","£3,402.66","£134,074.27"
"Geoffrey Cox","Torridge and West Devon CC","£23,250.00","","£17,388.75","£5,861.25","EX39","£138,600.00","","£128,449.31","£10,150.69","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£145,838.06","£8,850.00","","","£8,502.90","£347.10","","Uncapped","£15,331.88","Uncapped","£0.00","£23,834.78","£169,672.84"
"Geoffrey Robinson","Coventry North West BC","£23,250.00","","£18,813.74","£4,436.26","CV1","£138,600.00","","£138,349.14","£250.86","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£157,162.88","","","","£0.00","£0.00","","Uncapped","£12,091.76","Uncapped","£0.00","£12,091.76","£169,254.64"
"George Eustice","Camborne and Redruth CC","£23,250.00","","£5,846.13","£17,403.87","TR14","£138,600.00","","£115,679.59","£22,920.41","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£121,525.72","","","","£0.00","£0.00","","Uncapped","£10,938.66","Uncapped","£0.00","£10,938.66","£132,464.38"
"George Freeman","Mid Norfolk CC","£22,122.00","","£20,958.12","£1,163.88","1. 
2. ","£138,600.00","","£137,352.28","£1,247.72","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,310.40","£13,925.00","","No","£12,466.64","£1,458.36","1. SE11
2. WC1E","Uncapped","£5,610.00","Uncapped","£0.00","£18,076.64","£176,387.04"
"George Galloway","Bradford West BC","£23,250.00","","£21,940.75","£1,309.25","BD1","£143,652.00","","£143,652.36","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£165,593.11","£1,733.30","","No","£3,479.78","£0.00","BD8","Uncapped","£11,676.00","Uncapped","£0.00","£15,155.78","£180,748.89"
"George Hollingbery","Meon Valley CC","£23,250.00","","£9,516.73","£13,733.27","","£138,600.00","","£136,574.41","£2,025.59","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£146,091.14","","","","£0.00","£0.00","","Uncapped","£564.80","Uncapped","£0.00","£564.80","£146,655.94"
"George Howarth","Knowsley BC","£23,250.00","","£20,522.07","£2,727.93","L33","£138,600.00","","£134,604.47","£3,995.53","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,126.54","£8,850.00","","","£4,200.11","£4,649.89","","Uncapped","£13,444.45","Uncapped","£0.00","£17,644.56","£172,771.10"
"George Mudie","Leeds East BC","£23,250.00","","£17,765.28","£5,484.72","LS14","£141,688.00","","£137,667.01","£4,020.99","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,432.29","","","","£0.00","£0.00","","Uncapped","£9,504.03","Uncapped","£1,328.00","£10,832.03","£166,264.32"
"George Osborne","Tatton CC","£23,250.00","","£3,721.06","£19,528.94","","£138,600.00","","£130,916.59","£7,683.41","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£134,637.65","","","","£0.00","£0.00","","Uncapped","£1,784.55","Uncapped","£0.00","£1,784.55","£136,422.20"
"George Young","North West Hampshire CC","£23,250.00","","£10,571.78","£12,678.22","SP10","£154,878.00","","£90,529.99","£64,348.01","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£101,101.77","£8,850.00","","","£5,374.22","£3,475.78","","Uncapped","£4,404.75","Uncapped","£0.00","£9,778.97","£110,880.74"
"Geraint Davies","Swansea West BC","£23,448.00","","£23,448.30","£0.00","1. 
2. ","£138,600.00","","£138,720.96","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£162,169.26","","","","£9,600.00","£0.00","","Uncapped","£9,335.58","Uncapped","£0.00","£18,935.58","£181,104.84"
"Gerald Howarth","Aldershot BC","£23,250.00","","£18,297.05","£4,952.95","","£138,600.00","","£130,838.30","£7,761.70","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,135.35","£8,850.00","","","£2,859.43","£5,990.57","","Uncapped","£3,209.26","Uncapped","£0.00","£6,068.69","£155,204.04"
"Gerald Kaufman","Manchester, Gorton BC","£23,250.00","","£8,829.38","£14,420.62","","£138,600.00","","£125,421.50","£13,178.50","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£134,250.88","£8,850.00","","","£8,605.00","£245.00","","Uncapped","£12,000.56","Uncapped","£0.00","£20,605.56","£154,856.44"
"Gerry Sutcliffe","Bradford South BC","£23,250.00","","£15,604.95","£7,645.05","BD5","£138,600.00","","£118,471.70","£20,128.30","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£134,076.65","£20,600.00","","No","£15,600.00","£5,000.00","SE11","Uncapped","£15,937.25","Uncapped","£720.00","£32,257.25","£166,333.90"
"Gisela Stuart","Birmingham, Edgbaston BC","£23,250.00","","£21,971.59","£1,278.41","B15","£138,600.00","","£108,110.16","£30,489.84","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£130,081.75","£11,350.00","","No","£10,630.29","£719.71","B16","Uncapped","£6,304.30","Uncapped","£0.00","£16,934.59","£147,016.34"
"Glenda Jackson","Hampstead and Kilburn BC","£25,900.00","","£8,161.45","£17,738.55","","£159,979.00","","£151,298.23","£8,680.77","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£159,459.68","","","","£0.00","£0.00","","Uncapped","£235.59","Uncapped","£0.00","£235.59","£159,695.27"
"Gloria De Piero","Ashfield CC","£23,250.00","","£14,104.63","£9,145.37","NG17","£138,600.00","","£100,336.36","£38,263.64","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£114,440.99","£20,600.00","","No","£18,916.26","£1,683.74","SW8","Uncapped","£3,844.75","Uncapped","£0.00","£22,761.01","£137,202.00"
"Glyn Davies","Montgomeryshire CC","£23,250.00","","£21,423.09","£1,826.91","","£138,600.00","","£129,507.61","£9,092.39","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,930.70","£20,600.00","","No","£20,600.00","£0.00","SE1","Uncapped","£12,685.30","Uncapped","£0.00","£33,285.30","£184,216.00"
"Gordon Banks","Ochil and South Perthshire CC","£23,250.00","","£22,404.40","£845.60","1. 
2. ","£138,600.00","","£133,855.22","£4,744.78","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,259.62","£20,600.00","","No","£18,259.68","£2,340.32","SE1","Uncapped","£18,824.74","Uncapped","£0.00","£37,084.42","£193,344.04"
"Gordon Birtwistle","Burnley BC","£22,026.00","","£20,575.10","£1,450.90","BB11","£143,600.00","","£143,327.57","£272.43","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£163,902.67","£20,600.00","","No","£18,879.13","£1,720.87","SW1V","Uncapped","£12,499.04","Uncapped","£0.00","£31,378.17","£195,280.84"
"Gordon Brown","Kirkcaldy and Cowdenbeath CC","£23,250.00","","£16,099.02","£7,150.98","KY1","£139,292.00","","£139,292.00","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,391.02","","","","£0.00","£0.00","","Uncapped","£16,925.42","Uncapped","£1,747.20","£18,672.62","£174,063.64"
"Gordon Henderson","Sittingbourne and Sheppey CC","£23,250.00","","£12,330.19","£10,919.81","ME10","£138,600.00","","£113,488.15","£25,111.85","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£125,818.34","","","","£0.00","£0.00","","Uncapped","£7,381.65","Uncapped","£0.00","£7,381.65","£133,199.99"
"Gordon Marsden","Blackpool South BC","£23,547.00","","£23,546.95","£0.05","FY4","£138,600.00","","£135,719.41","£2,880.59","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£159,266.36","£11,350.00","","No","£7,817.74","£3,532.26","FY4","Uncapped","£5,020.71","Uncapped","£0.00","£12,838.45","£172,104.81"
"Graeme Morrice","Livingston CC","£23,250.00","","£20,484.08","£2,765.92","EH54","£138,600.00","","£121,735.82","£16,864.18","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,219.90","£20,600.00","","No","£19,435.14","£1,164.86","SW8","Uncapped","£9,374.07","Uncapped","£0.00","£28,809.21","£171,029.11"
"Graham Allen","Nottingham North BC","£23,250.00","","£21,783.68","£1,466.32","NG6","£138,600.00","","£138,600.00","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£160,383.68","£8,850.00","","","£8,823.03","£26.97","","Uncapped","£12,836.98","Uncapped","£0.00","£21,660.01","£182,043.69"
"Graham Brady","Altrincham and Sale West BC","£23,250.00","","£12,739.53","£10,510.47","","£138,600.00","","£134,427.98","£4,172.02","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£147,167.51","£8,850.00","","","£8,112.50","£737.50","","Uncapped","£6,405.11","Uncapped","£0.00","£14,517.61","£161,685.12"
"Graham Evans","Weaver Vale CC","£22,467.00","","£22,442.15","£24.85","CW9","£138,600.00","","£111,874.67","£26,725.33","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£134,316.82","£27,875.00","","No","£18,789.30","£9,085.70","SW1E","Uncapped","£11,109.80","Uncapped","£0.00","£29,899.10","£164,215.92"
"Graham Jones","Hyndburn BC","£23,250.00","","£22,326.58","£923.42","BB5","£138,600.00","","£130,377.56","£8,222.44","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,704.14","£22,673.00","","No","£21,995.78","£677.22","SE1","Uncapped","£10,418.55","Uncapped","£0.00","£32,414.33","£185,118.47"
"Graham Stringer","Blackley and Broughton BC","£23,250.00","","£17,491.28","£5,758.72","M9","£138,600.00","","£103,591.34","£35,008.66","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£121,082.62","","","","£12,925.00","£0.00","","Uncapped","£15,494.70","Uncapped","£0.00","£28,419.70","£149,502.32"
"Graham Stuart","Beverley and Holderness CC","£23,250.00","","£14,837.61","£8,412.39","HU17","£138,600.00","","£133,729.56","£4,870.44","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£148,567.17","£23,025.00","","No","£19,639.44","£3,385.56","SW1P","Uncapped","£9,782.63","Uncapped","£0.00","£29,422.07","£177,989.24"
"Grahame Morris","Easington CC","£23,250.00","","£16,853.22","£6,396.78","SR7","£138,600.00","","£136,390.53","£2,209.47","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,243.75","£20,600.00","","No","£15,786.64","£4,813.36","1. SE1
2. SE11","Uncapped","£6,997.50","Uncapped","£0.00","£22,784.14","£176,027.89"
"Grant Shapps","Welwyn Hatfield CC","£25,900.00","","£15,420.75","£10,479.25","AL10","£145,500.00","","£144,371.91","£1,128.09","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£159,792.66","","","","£0.00","£0.00","","Uncapped","£6,308.50","Uncapped","£0.00","£6,308.50","£166,101.16"
"Greg Clark","Tunbridge Wells CC","£23,250.00","","£21,952.48","£1,297.52","TN1","£139,032.00","","£93,365.62","£45,666.38","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£115,318.10","£20,600.00","","No","£18,881.79","£1,718.21","SW1P","Uncapped","£1,484.20","Uncapped","£0.00","£20,365.99","£135,684.09"
"Greg Hands","Chelsea and Fulham BC","£25,900.00","","£3,997.15","£21,902.85","","£145,500.00","","£123,149.43","£22,350.57","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£127,146.58","","","","£0.00","£0.00","","Uncapped","£157.06","Uncapped","£0.00","£157.06","£127,303.64"
"Greg Knight","East Yorkshire CC","£23,250.00","","£13,032.73","£10,217.27","YO25","£138,600.00","","£124,261.96","£14,338.04","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£137,294.69","£20,600.00","","No","£19,101.81","£1,498.19","SW1P","Uncapped","£6,983.40","Uncapped","£0.00","£26,085.21","£163,379.90"
"Greg Mulholland","Leeds North West BC","£23,250.00","","£18,005.90","£5,244.10","LS16","£138,600.00","","£131,089.41","£7,510.59","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,095.31","£20,600.00","","No","£19,268.43","£1,331.57","SW8","Uncapped","£10,422.34","Uncapped","£0.00","£29,690.77","£178,786.08"
"Gregg McClymont","Cumbernauld, Kilsyth and Kirkintilloch East CC","£23,250.00","","£22,232.31","£1,017.69","G67","£138,600.00","","£135,435.72","£3,164.28","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£157,668.03","","","","£0.00","£0.00","","Uncapped","£16,312.39","Uncapped","£0.00","£16,312.39","£173,980.42"
"Gregory Barker","Bexhill and Battle CC","£23,250.00","","£11,919.70","£11,330.30","TN40","£158,938.00","","£156,459.47","£2,478.53","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£168,379.17","£25,450.00","","No","£24,932.09","£517.91","SW1X","Uncapped","£3,605.57","Uncapped","£366.00","£28,903.66","£197,282.83"
"Gregory Campbell","East Londonderry","£23,250.00","","£8,960.58","£14,289.42","BT49","£141,298.00","","£107,109.23","£34,188.77","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£116,069.81","£20,600.00","","No","£18,974.21","£1,625.79","SE1","Uncapped","£20,143.32","Uncapped","£0.00","£39,117.53","£155,187.34"
"Guto Bebb","Aberconwy CC","£23,250.00","","£22,328.60","£921.40","LL32","£138,600.00","","£116,387.58","£22,212.42","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£138,716.18","£32,725.00","","No","£20,289.38","£12,435.62","SE1","Uncapped","£17,242.95","Uncapped","£317.35","£37,849.68","£176,565.86"
"Guy Opperman","Hexham CC","£23,250.00","","£11,976.32","£11,273.68","NE46","£134,309.00","","£130,842.56","£3,466.44","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,818.88","£11,350.00","","No","£7,904.33","£3,445.67","1. NE18
2. NE43","Uncapped","£10,134.91","Uncapped","£0.00","£18,039.24","£160,858.12"
"Harriet Harman","Camberwell and Peckham BC","£25,900.00","","£20,702.08","£5,197.92","","£145,500.00","","£145,500.00","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£166,202.08","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£166,202.08"
"Harriett Baldwin","West Worcestershire CC","£23,250.00","","£16,319.28","£6,930.72","WR14","£138,600.00","","£126,044.37","£12,555.63","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,363.65","£8,850.00","","","£4,207.69","£4,642.31","","Uncapped","£7,179.10","Uncapped","£0.00","£11,386.79","£153,750.44"
"Hazel Blears","Salford and Eccles BC","£23,250.00","","£17,576.15","£5,673.85","M6","£152,338.00","","£147,441.93","£4,896.07","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£165,018.08","£20,600.00","","No","£18,365.55","£2,234.45","SW1V","Uncapped","£10,191.89","Uncapped","£720.00","£29,277.44","£194,295.52"
"Heather Wheeler","South Derbyshire CC","£23,250.00","","£15,562.01","£7,687.99","DE11","£138,600.00","","£120,711.67","£17,888.33","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£136,273.68","£20,600.00","","No","£19,377.59","£1,222.41","SW1P","Uncapped","£9,294.12","Uncapped","£0.00","£28,671.71","£164,945.39"
"Heidi Alexander","Lewisham East BC","£25,900.00","","£25,161.24","£738.76","SE6","£145,500.00","","£145,500.00","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£170,661.24","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£170,661.24"
"Helen Goodman","Bishop Auckland CC","£23,250.00","","£19,449.54","£3,800.46","DL14","£138,600.00","","£137,630.17","£969.83","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£157,079.71","£8,850.00","","","£4,294.52","£4,555.48","","Uncapped","£16,582.49","Uncapped","£0.00","£20,877.01","£177,956.72"
"Helen Grant","Maidstone and The Weald CC","£23,250.00","","£23,160.18","£89.82","1. 
2. ","£138,600.00","","£137,617.58","£982.42","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£160,777.76","£12,800.00","","No","£12,503.68","£296.32","TN12","Uncapped","£896.41","Uncapped","£0.00","£13,400.09","£174,177.85"
"Helen Jones","Warrington North BC","£23,250.00","","£22,822.26","£427.74","1. 
2. ","£138,600.00","","£130,348.24","£8,251.76","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,170.50","£20,600.00","","No","£18,144.06","£2,455.94","1. SW1P
2. SW1P","Uncapped","£8,532.89","Uncapped","£0.00","£26,676.95","£179,847.45"
"Henry Bellingham","North West Norfolk CC","£23,250.00","","£17,945.58","£5,304.42","PE30","£138,600.00","","£124,702.88","£13,897.12","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,648.46","£8,850.00","","","£6,412.60","£2,437.40","","Uncapped","£5,082.75","Uncapped","£0.00","£11,495.35","£154,143.81"
"Henry Smith","Crawley BC","£23,250.00","","£20,169.66","£3,080.34","","£138,600.00","","£125,265.90","£13,334.10","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£145,435.56","","","","£0.00","£0.00","","Uncapped","£5,231.90","Uncapped","£0.00","£5,231.90","£150,667.46"
"Hilary Benn","Leeds Central BC","£23,453.25","","£22,859.26","£593.99","1. 
2. ","£138,600.00","","£129,593.63","£9,006.37","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,452.89","£8,850.00","","","£4,392.46","£4,457.54","","Uncapped","£6,478.35","Uncapped","£2,979.00","£13,849.81","£166,302.70"
"Hugh Bayley","York Central BC","£23,250.00","","£17,432.77","£5,817.23","YO24","£138,600.00","","£132,523.31","£6,076.69","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,956.08","£8,850.00","","","£6,588.71","£2,261.29","","Uncapped","£9,418.59","Uncapped","£0.00","£16,007.30","£165,963.38"
"Hugh Robertson","Faversham and Mid Kent CC","£23,250.00","","£13,703.57","£9,546.43","1. 
2. ","£138,600.00","","£83,989.21","£54,610.79","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£97,692.78","£21,714.47","","No","£21,714.47","£0.00","SE1","Uncapped","£5,281.55","Uncapped","£732.00","£27,728.02","£125,420.80"
"Hugo Swire","East Devon CC","£23,250.00","","£7,704.95","£15,545.05","","£138,600.00","","£134,951.50","£3,648.50","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,656.45","£8,850.00","","","£8,722.80","£127.20","","Uncapped","£6,952.83","Uncapped","£0.00","£15,675.63","£158,332.08"
"Huw Irranca-Davies","Ogmore CC","£23,250.00","","£20,333.21","£2,916.79","CF34","£138,771.00","","£132,372.54","£6,398.46","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,705.75","£27,875.00","","No","£15,680.64","£12,194.36","SE11","Uncapped","£9,101.55","Uncapped","£0.00","£24,782.19","£177,487.94"
"Hywel Francis","Aberavon CC","£23,250.00","","£18,505.95","£4,744.05","SA12","£138,600.00","","£127,890.28","£10,709.72","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£146,396.23","£20,600.00","","No","£19,052.03","£1,547.97","SW1P","Uncapped","£5,991.90","Uncapped","£0.00","£25,043.93","£171,440.16"
"Hywel Williams","Arfon CC","£22,596.00","","£22,596.46","£0.00","1. 
2. ","£138,600.00","","£132,565.78","£6,034.22","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,162.24","£23,025.00","","No","£18,571.37","£4,453.63","SE1","Uncapped","£12,948.04","Uncapped","£0.00","£31,519.41","£186,681.65"
"Iain Duncan Smith","Chingford and Woodford Green BC","£25,900.00","","£13,608.80","£12,291.20","E4","£145,500.00","","£115,714.31","£29,785.69","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,323.11","","","","£0.00","£0.00","","Uncapped","£932.60","Uncapped","£0.00","£932.60","£130,255.71"
"Iain McKenzie","Inverclyde CC","£23,250.00","","£13,702.60","£9,547.40","PA16","£138,600.00","","£128,543.47","£10,056.53","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,246.07","£20,600.00","","No","£20,052.06","£547.94","SE11","Uncapped","£15,202.01","Uncapped","£0.00","£35,254.07","£177,500.14"
"Iain Stewart","Milton Keynes South BC","£23,250.00","","£12,161.53","£11,088.47","MK14","£138,600.00","","£132,519.71","£6,080.29","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£144,681.24","£15,650.00","","No","£8,419.35","£7,230.65","MK4","Uncapped","£3,748.07","Uncapped","£0.00","£12,167.42","£156,848.66"
"Iain Wright","Hartlepool BC","£23,250.00","","£11,899.04","£11,350.96","TS26","£138,600.00","","£93,595.90","£45,004.10","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£105,494.94","£20,600.00","","No","£11,959.50","£8,640.50","SW1P","Uncapped","£7,717.20","Uncapped","£0.00","£19,676.70","£125,171.64"
"Ian Austin","Dudley North BC","£23,250.00","","£21,243.19","£2,006.81","DY1","£138,600.00","","£135,351.59","£3,248.41","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,594.78","£20,600.00","","No","£20,159.46","£440.54","SE1","Uncapped","£7,487.00","Uncapped","£0.00","£27,646.46","£184,241.24"
"Ian Davidson","Glasgow South West BC","£23,250.00","","£19,827.97","£3,422.03","G46","£138,600.00","","£131,607.98","£6,992.02","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,435.95","£20,600.00","","No","£19,834.45","£765.55","SE11","Uncapped","£12,079.99","Uncapped","£0.00","£31,914.44","£183,350.39"
"Ian Lavery","Wansbeck CC","£23,250.00","","£19,972.26","£3,277.74","NE63","£140,534.00","","£135,968.85","£4,565.15","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,941.11","£20,600.00","","No","£19,987.69","£612.31","SE1","Uncapped","£10,383.90","Uncapped","£0.00","£30,371.59","£186,312.70"
"Ian Liddell-Grainger","Bridgwater and West Somerset CC","£23,250.00","","£16,156.51","£7,093.49","TA6","£138,600.00","","£130,456.74","£8,143.26","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£146,613.25","£19,554.00","","No","£17,310.97","£2,243.03","SW9","Uncapped","£8,530.28","Uncapped","£0.00","£25,841.25","£172,454.50"
"Ian Lucas","Wrexham CC","£23,250.00","","£18,600.99","£4,649.01","","£138,600.00","","£129,512.81","£9,087.19","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£148,113.80","£20,600.00","","No","£18,371.39","£2,228.61","SW1P","Uncapped","£7,267.15","Uncapped","£0.00","£25,638.54","£173,752.34"
"Ian Mearns","Gateshead BC","£23,250.00","","£23,408.30","£0.00","NE8","£138,600.00","","£134,331.58","£4,268.42","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£157,739.88","£20,600.00","","No","£15,201.68","£5,398.32","SE11","Uncapped","£6,750.81","Uncapped","£0.00","£21,952.49","£179,692.37"
"Ian Murray","Edinburgh South BC","£26,882.00","","£26,608.09","£273.91","EH9","£138,600.00","","£127,572.11","£11,027.89","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,180.20","£19,185.00","","No","£19,254.39","£0.00","1. SE1
2. SW1P","Uncapped","£8,710.01","Uncapped","£0.00","£27,964.40","£182,144.60"
"Ian Paisley","North Antrim","£16,617.00","","£25,723.50","£0.00","BT43","£138,600.00","","£137,769.24","£830.76","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£163,492.74","£28,455.00","","No","£31,568.20","£0.00","SW1P","Uncapped","£38,519.73","Uncapped","£0.00","£70,087.93","£233,580.67"
"Ian Swales","Redcar BC","£23,250.00","","£17,145.72","£6,104.28","TS10","£140,100.00","","£132,280.55","£7,819.45","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,426.27","£20,600.00","","No","£20,076.72","£523.28","SW1P","Uncapped","£6,794.52","Uncapped","£720.00","£27,591.24","£177,017.51"
"Ivan Lewis","Bury South BC","£23,250.00","","£20,449.04","£2,800.96","M25","£138,600.00","","£138,459.81","£140.19","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,908.85","£25,450.00","","No","£23,925.16","£1,524.84","SW1V","Uncapped","£8,013.08","Uncapped","£0.00","£31,938.24","£190,847.09"
"Jack Dromey","Birmingham, Erdington BC","£23,250.00","","£21,628.65","£1,621.35","1. 
2. ","£138,600.00","","£130,197.87","£8,402.13","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,826.52","£11,350.00","","No","£8,709.08","£2,640.92","B23","Uncapped","£9,965.70","Uncapped","£0.00","£18,674.78","£170,501.30"
"Jack Lopresti","Filton and Bradley Stoke CC","£23,250.00","","£16,644.40","£6,605.60","BS32","£138,600.00","","£109,675.68","£28,924.32","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,320.08","","","No","£14,124.17","£0.00",".","Uncapped","£5,533.72","Uncapped","£842.40","£20,500.29","£146,820.37"
