MP name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,First part of the Postcode,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Startup spend,Remaining startup budget,Wind-up maximum budget available,Reason for budget set,Windup spend,Remaining windup budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Did the MP rent their accommodation from another MP during this financial year?,Accommodation spend,Remaining budget,First part of the Postcode,Travel/subsistence max budget,Travel/subs spend,Other costs maximum budget available,Other spend,Subtotal of other parliamentary costs,Overall total spend for this financial year
"Jim Dowd","Lewisham West and Penge BC","","","£23,142.23","£0.00","","","","£126,077.24","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,219.47","","","","£0.00","£0.00","","Uncapped","£233.19","Uncapped","£0.00","£233.19","£149,452.66"
"Jim Fitzpatrick","Poplar and Limehouse BC","","","£23,214.00","£0.00","","","","£132,095.15","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,309.15","","","","£0.00","£0.00","","Uncapped","£360.00","Uncapped","£0.00","£360.00","£155,669.15"
"Jim Hood","Lanark and Hamilton East CC","","","£16,436.97","£0.00","","","","£102,096.25","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£118,533.22","","","","£6,322.44","£0.00","","Uncapped","£11,736.10","Uncapped","£1,280.00","£19,338.54","£137,871.76"
"Jim McGovern","Dundee West BC","","","£21,938.19","£0.00","","","","£137,694.45","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£159,632.64","","","","£20,000.00","£0.00","","Uncapped","£19,795.92","Uncapped","£0.00","£39,795.92","£199,428.56"
"Jim Murphy","East Renfrewshire CC","","","£19,527.62","£0.00","","","","£133,603.23","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,130.85","","","","£22,584.89","£0.00","","Uncapped","£19,424.62","Uncapped","£0.00","£42,009.51","£195,140.36"
"Jim Shannon","Strangford","","","£31,441.12","£0.00","","","","£157,648.94","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£189,090.06","","","","£11,766.00","£0.00","","Uncapped","£24,868.63","Uncapped","£0.00","£36,634.63","£225,724.69"
"Jim Sheridan","Paisley and Renfrewshire North CC","","","£22,199.73","£0.00","","","","£134,374.98","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,574.71","","","","£20,462.22","£0.00","","Uncapped","£22,140.09","Uncapped","£0.00","£42,602.31","£199,177.02"
"Jo Johnson","Orpington BC","","","£15,799.04","£0.00","","","","£115,797.51","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,596.55","","","","£0.00","£0.00","","Uncapped","£1,470.03","Uncapped","£0.00","£1,470.03","£133,066.58"
"Jo Swinson","East Dunbartonshire CC","","","£21,410.47","£0.00","","","","£142,093.63","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£163,504.10","","","","£11,765.29","£0.00","","Uncapped","£10,085.63","Uncapped","£470.16","£22,321.08","£185,825.18"
"Joan Ruddock","Lewisham, Deptford BC","","","£23,704.75","£0.00","","","","£137,835.57","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£161,540.32","","","","£0.00","£0.00","","Uncapped","£1,047.70","Uncapped","£0.00","£1,047.70","£162,588.02"
"Joan Walley","Stoke-on-Trent North BC","","","£18,422.98","£0.00","","","","£113,396.69","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,819.67","","","","£5,393.37","£0.00","","Uncapped","£10,983.70","Uncapped","£0.00","£16,377.07","£148,196.74"
"Joe Benton","Bootle BC","","","£21,701.06","£0.00","","","","£111,729.42","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£133,430.48","","","","£586.57","£0.00","","Uncapped","£5,654.60","Uncapped","£540.00","£6,781.17","£140,211.65"
"John Baron","Basildon and Billericay BC","","","£19,812.41","£0.00","","","","£120,900.62","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£140,713.03","","","","£0.00","£0.00","","Uncapped","£1,851.80","Uncapped","£0.00","£1,851.80","£142,564.83"
"John Bercow","Buckingham CC","","","£4,772.80","£0.00","","","","£100,705.69","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£105,478.49","","","","£0.00","£0.00","","Uncapped","£3,493.25","Uncapped","£0.00","£3,493.25","£108,971.74"
"John Cryer","Leyton and Wanstead BC","","","£18,967.13","£0.00","","","","£135,298.04","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,265.17","","","","£0.00","£0.00","","Uncapped","£588.70","Uncapped","£0.00","£588.70","£154,853.87"
"John Denham","Southampton, Itchen BC","","","£20,600.85","£0.00","","","","£127,785.94","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£148,386.79","","","","£21,020.69","£0.00","","Uncapped","£2,828.87","Uncapped","£0.00","£23,849.56","£172,236.35"
"John Glen","Salisbury CC","","","£21,982.30","£0.00","","","","£128,107.50","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,089.80","","","","£17,660.26","£0.00","","Uncapped","£5,773.71","Uncapped","£0.00","£23,433.97","£173,523.77"
"John Hayes","South Holland and The Deepings CC","","","£16,665.39","£0.00","","","","£120,048.65","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£136,714.04","","","","£21,872.76","£0.00","","Uncapped","£10,038.60","Uncapped","£0.00","£31,911.36","£168,625.40"
"John Healey","Wentworth and Dearne CC","","","£25,308.87","£0.00","","","","£133,033.04","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,341.91","","","","£22,060.27","£0.00","","Uncapped","£15,831.55","Uncapped","£696.00","£38,587.82","£196,929.73"
"John Hemming","Birmingham, Yardley BC","","","£22,200.00","£0.00","","","","£137,474.23","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£159,674.23","","","","£0.00","£0.00","","Uncapped","£1,530.60","Uncapped","£0.00","£1,530.60","£161,204.83"
"John Howell","Henley CC","","","£6,439.43","£0.00","","","","£107,659.57","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£114,099.00","","","","£19,122.54","£0.00","","Uncapped","£1,392.14","Uncapped","£0.00","£20,514.68","£134,613.68"
"John Leech","Manchester, Withington BC","","","£23,249.56","£0.00","","","","£131,020.36","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,269.92","","","","£17,939.41","£0.00","","Uncapped","£9,131.87","Uncapped","£0.00","£27,071.28","£181,341.20"
"John Mann","Bassetlaw CC","","","£21,968.34","£0.00","","","","£110,840.78","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£132,809.12","","","","£9,000.00","£0.00","","Uncapped","£7,947.14","Uncapped","£0.00","£16,947.14","£149,756.26"
"John McDonnell","Hayes and Harlington BC","","","£17,160.10","£0.00","","","","£114,830.45","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,990.55","","","","£0.00","£0.00","","Uncapped","£980.10","Uncapped","£0.00","£980.10","£132,970.65"
"John Penrose","Weston-Super-Mare CC","","","£10,317.02","£0.00","","","","£94,224.21","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£104,541.23","","","","£0.00","£0.00","","Uncapped","£7,289.80","Uncapped","£0.00","£7,289.80","£111,831.03"
"John Pugh","Southport BC","","","£19,672.11","£0.00","","","","£112,260.61","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,932.72","","","","£20,944.83","£0.00","","Uncapped","£4,312.85","Uncapped","£0.00","£25,257.68","£157,190.40"
"John Randall","Uxbridge and South Ruislip BC","","","£604.20","£0.00","","","","£78,071.62","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£78,675.82","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£78,675.82"
"John Redwood","Wokingham CC","","","£2,529.53","£0.00","","","","£57,021.36","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£59,550.89","","","","£6,256.44","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£6,256.44","£65,807.33"
"John Robertson","Glasgow North West BC","","","£14,796.10","£0.00","","","","£93,702.21","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£108,498.31","","","","£17,838.73","£0.00","","Uncapped","£14,128.66","Uncapped","£0.00","£31,967.39","£140,465.70"
"John Spellar","Warley BC","","","£13,648.05","£0.00","","","","£107,041.32","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£120,689.37","","","","£2,201.73","£0.00","","Uncapped","£3,986.25","Uncapped","£0.00","£6,187.98","£126,877.35"
"John Stanley","Tonbridge and Malling CC","","","£3,795.17","£0.00","","","","£76,319.86","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£80,115.03","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£80,115.03"
"John Stevenson","Carlisle CC","","","£22,129.09","£0.00","","","","£95,644.08","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£117,773.17","","","","£14,695.60","£0.00","","Uncapped","£11,995.35","Uncapped","£162.00","£26,852.95","£144,626.12"
"John Thurso","Caithness, Sutherland and Easter Ross CC","","","£8,165.99","£0.00","","","","£110,760.39","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£118,926.38","","","","£18,982.10","£0.00","","Uncapped","£35,887.13","Uncapped","£0.00","£54,869.23","£173,795.61"
"John Whittingdale","Maldon CC","","","£8,309.65","£0.00","","","","£87,570.45","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£95,880.10","","","","£15,763.18","£0.00","","Uncapped","£4,161.65","Uncapped","£0.00","£19,924.83","£115,804.93"
"John Woodcock","Barrow and Furness CC","","","£19,023.96","£0.00","","","","£130,328.60","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,352.56","","","","£9,171.85","£0.00","","Uncapped","£4,648.30","Uncapped","£0.00","£13,820.15","£163,172.71"
"Jon Cruddas","Dagenham and Rainham BC","","","£23,662.58","£0.00","","","","£147,447.76","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£171,110.34","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£171,110.34"
"Jon Trickett","Hemsworth CC","","","£13,202.34","£0.00","","","","£118,552.58","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,754.92","","","","£20,000.00","£0.00","","Uncapped","£8,063.80","Uncapped","£0.00","£28,063.80","£159,818.72"
"Jonathan Ashworth","Leicester South BC","","","£22,186.50","£0.00","","","","£131,758.80","£0.00","n/a","","£862.60","£0.00","n/a","","£0.00","£0.00","£154,807.90","","","","£22,306.57","£0.00","","Uncapped","£6,328.37","Uncapped","£0.00","£28,634.94","£183,442.84"
"Jonathan Djanogly","Huntingdon CC","","","£12,930.79","£0.00","","","","£107,244.60","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£120,175.39","","","","£0.00","£0.00","","Uncapped","£3,785.10","Uncapped","£0.00","£3,785.10","£123,960.49"
"Jonathan Edwards","Carmarthen East and Dinefwr CC","","","£15,481.56","£0.00","","","","£91,049.08","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£106,530.64","","","","£19,437.30","£0.00","","Uncapped","£4,700.88","Uncapped","£0.00","£24,138.18","£130,668.82"
"Jonathan Evans","Cardiff North BC","","","£17,734.76","£0.00","","","","£116,170.54","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£133,905.30","","","","£19,858.16","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£19,858.16","£153,763.46"
"Jonathan Lord","Woking CC","","","£9,930.20","£0.00","","","","£89,851.72","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£99,781.92","","","","£0.00","£0.00","","Uncapped","£1,914.05","Uncapped","£0.00","£1,914.05","£101,695.97"
"Jonathan Reynolds","Stalybridge and Hyde CC","","","£20,900.91","£0.00","","","","£133,013.97","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,914.88","","","","£22,045.55","£0.00","","Uncapped","£10,519.67","Uncapped","£0.00","£32,565.22","£186,480.10"
"Julian Brazier","Canterbury CC","","","£11,519.55","£0.00","","","","£113,858.46","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£125,378.01","","","","£14,251.78","£0.00","","Uncapped","£4,276.45","Uncapped","£860.00","£19,388.23","£144,766.24"
"Julian Huppert","Cambridge BC","","","£18,896.46","£0.00","","","","£135,283.90","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,180.36","","","","£14,906.66","£0.00","","Uncapped","£2,744.10","Uncapped","£0.00","£17,650.76","£171,831.12"
"Julian Lewis","New Forest East CC","","","£13,182.16","£0.00","","","","£102,015.60","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£115,197.76","","","","£5,949.51","£0.00","","Uncapped","£3,194.80","Uncapped","£0.00","£9,144.31","£124,342.07"
"Julian Smith","Skipton and Ripon CC","","","£16,026.28","£0.00","","","","£131,118.55","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£147,144.83","","","","£0.00","£0.00","","Uncapped","£7,477.64","Uncapped","£0.00","£7,477.64","£154,622.47"
"Julian Sturdy","York Outer CC","","","£11,389.75","£0.00","","","","£87,458.46","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£98,848.21","","","","£21,158.09","£0.00","","Uncapped","£9,552.60","Uncapped","£0.00","£30,710.69","£129,558.90"
"Julie Elliott","Sunderland Central BC","","","£21,540.33","£0.00","","","","£124,366.88","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£145,907.21","","","","£15,891.54","£0.00","","Uncapped","£6,076.94","Uncapped","£0.00","£21,968.48","£167,875.69"
"Julie Hilling","Bolton West CC","","","£22,135.48","£0.00","","","","£118,406.81","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£140,542.29","","","","£18,939.97","£0.00","","Uncapped","£8,327.80","Uncapped","£0.00","£27,267.77","£167,810.06"
"Justin Tomlinson","North Swindon CC","","","£10,011.32","£0.00","","","","£87,920.94","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£97,932.26","","","","£9,894.60","£0.00","","Uncapped","£1,701.00","Uncapped","£0.00","£11,595.60","£109,527.86"
"Justine Greening","Putney BC","","","£8,359.42","£0.00","","","","£103,706.63","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£112,066.05","","","","£0.00","£0.00","","Uncapped","£760.00","Uncapped","£0.00","£760.00","£112,826.05"
"Karen Bradley","Staffordshire Moorlands CC","","","£14,884.19","£0.00","","","","£145,706.12","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£160,590.31","","","","£26,920.79","£0.00","","Uncapped","£12,466.01","Uncapped","£0.00","£39,386.80","£199,977.11"
"Karen Buck","Westminster North BC","","","£25,587.27","£0.00","","","","£151,530.44","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£177,117.71","","","","£0.00","£0.00","","Uncapped","£1,551.85","Uncapped","£0.00","£1,551.85","£178,669.56"
"Karen Lumley","Redditch CC","","","£16,703.39","£0.00","","","","£131,687.01","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£148,390.40","","","","£18,803.51","£0.00","","Uncapped","£5,339.29","Uncapped","£183.00","£24,325.80","£172,716.20"
"Karl McCartney","Lincoln BC","","","£7,617.83","£0.00","","","","£123,441.38","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,059.21","","","","£0.00","£0.00","","Uncapped","£11,266.30","Uncapped","£0.00","£11,266.30","£142,325.51"
"Karl Turner","Kingston upon Hull East BC","","","£11,696.29","£0.00","","","","£115,820.59","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£127,516.88","","","","£13,676.24","£0.00","","Uncapped","£5,282.73","Uncapped","£282.50","£19,241.47","£146,758.35"
"Kate Green","Stretford and Urmston BC","","","£17,740.17","£0.00","","","","£121,756.99","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£139,497.16","","","","£0.00","£0.00","","Uncapped","£9,473.79","Uncapped","£0.00","£9,473.79","£148,970.95"
"Kate Hoey","Vauxhall BC","","","£5,206.99","£0.00","","","","£120,625.63","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£125,832.62","","","","£0.00","£0.00","","Uncapped","£452.70","Uncapped","£0.00","£452.70","£126,285.32"
"Katy Clark","North Ayrshire and Arran CC","","","£29,242.50","£0.00","","","","£128,807.52","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,050.02","","","","£0.00","£0.00","","Uncapped","£16,512.77","Uncapped","£4,734.82","£21,247.59","£179,297.61"
"Keith Simpson","Broadland CC","","","£11,114.61","£0.00","","","","£88,909.23","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£100,023.84","","","","£19,899.96","£0.00","","Uncapped","£5,333.50","Uncapped","£0.00","£25,233.46","£125,257.30"
"Keith Vaz","Leicester East BC","","","£17,259.32","£0.00","","","","£147,162.15","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£164,421.47","","","","£0.00","£0.00","","Uncapped","£8,552.95","Uncapped","£0.00","£8,552.95","£172,974.42"
"Kelvin Hopkins","Luton North BC","","","£22,166.61","£0.00","","","","£123,270.19","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£145,436.80","","","","£0.00","£0.00","","Uncapped","£4,209.68","Uncapped","£0.00","£4,209.68","£149,646.48"
"Ken Clarke","Rushcliffe CC","","","£13,687.59","£0.00","","","","£89,788.44","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£103,476.03","","","","£2,747.06","£0.00","","Uncapped","£4,320.00","Uncapped","£0.00","£7,067.06","£110,543.09"
"Kerry McCarthy","Bristol East BC","","","£18,548.47","£0.00","","","","£136,949.33","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,497.80","","","","£21,982.40","£0.00","","Uncapped","£4,701.60","Uncapped","£0.00","£26,684.00","£182,181.80"
"Kevan Jones","North Durham CC","","","£17,996.61","£0.00","","","","£112,674.93","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£130,671.54","","","","£21,224.75","£0.00","","Uncapped","£12,804.19","Uncapped","£0.00","£34,028.94","£164,700.48"
